runoff_obs,basin_cfs_pred,year,month,day,precip,tmax,tmin
7,0.475665,2004,6,16,0.01,75.8,51.2
7.1,2.47911,2004,6,17,0.33,73,50.6
6.7,4.958299,2004,6,18,0.68,66.1,43.9
6.5,1.667597,2004,6,19,0,72.2,47.2
6.2,1.366861,2004,6,20,0,78.6,51.7
6.1,1.160587,2004,6,21,0,80,50.2
6.1,1.012983,2004,6,22,0,70,47.7
5.8,0.903749,2004,6,23,0,76.6,48.7
6.1,0.843902,2004,6,24,0,78.7,56.4
6.7,0.763121,2004,6,25,0,81.9,55.7
6.8,0.710435,2004,6,26,0.01,81.5,54.8
7.4,0.709736,2004,6,27,0.02,79.4,53.8
7.7,0.646526,2004,6,28,0.01,78.8,53.7
8.1,0.655439,2004,6,29,0.03,76.9,51.3
8.2,0.602622,2004,6,30,0,75.2,51.7
8,0.579072,2004,7,1,0,79.1,55.1
8,0.559211,2004,7,2,0,78,55.6
8,0.542321,2004,7,3,0,78.3,51.8
7.8,0.52785,2004,7,4,0,79.1,51.7
7.7,0.515369,2004,7,5,0,80.2,54
7.7,0.601794,2004,7,6,0.04,77.8,56.6
7.6,0.525977,2004,7,7,0,85,59.1
7.5,0.513561,2004,7,8,0,86.2,59.5
7.4,0.502788,2004,7,9,0,84.5,59.4
7.2,0.49339,2004,7,10,0,83,62.3
7.3,0.485149,2004,7,11,0,83.5,61.9
7.1,0.477889,2004,7,12,0,85.6,61.4
7,0.471468,2004,7,13,0,88.9,63.9
7.1,0.465766,2004,7,14,0,88,66.4
7.4,0.870474,2004,7,15,0.11,84.6,58.7
7.2,2.487011,2004,7,16,0.41,80.3,57.6
6.9,1.218286,2004,7,17,0.03,77.6,58.2
6.6,1.279314,2004,7,18,0.08,77.9,58.1
6.7,0.962208,2004,7,19,0,82.6,57.3
6.7,1.933392,2004,7,20,0.16,81.5,55.2
6.7,1.345932,2004,7,21,0.05,84,54.2
7.3,1.024856,2004,7,22,0,84.1,57.5
6.6,1.087221,2004,7,23,0.05,80.9,58.3
6.2,1.439769,2004,7,24,0.1,82.1,56.5
6.1,1.040384,2004,7,25,0.02,84.6,59.8
5.9,0.88327,2004,7,26,0,82.9,59.6
5.8,0.82459,2004,7,27,0.02,84.8,57.4
5.6,0.812284,2004,7,28,0.03,80.6,56.3
5.8,0.713776,2004,7,29,0,83.7,59.5
6.2,0.667956,2004,7,30,0,86.9,63.2
5.6,0.630767,2004,7,31,0,85.3,64.9
5,0.600189,2004,8,1,0,85.7,62
5.2,0.930316,2004,8,2,0.09,76.9,55.5
4.9,1.56443,2004,8,3,0.18,77.8,52.5
4.9,0.880561,2004,8,4,0,81.9,56.7
5.1,0.798594,2004,8,5,0,83.2,59.9
4.9,0.734771,2004,8,6,0,82.3,59.2
4.9,0.68413,2004,8,7,0,81.7,57.5
4.9,0.643296,2004,8,8,0,85.6,56.4
4.7,0.609912,2004,8,9,0,87.1,58.1
4.7,0.582289,2004,8,10,0,88.5,60.9
4.6,0.559192,2004,8,11,0,89.3,61.1
4.6,0.539699,2004,8,12,0,88.6,63.8
4.5,0.523112,2004,8,13,0,88.1,62.4
4,0.508895,2004,8,14,0,86.8,60.7
4,0.550382,2004,8,15,0.08,81.7,56.3
3.7,0.503032,2004,8,16,0.02,75.4,55.4
3.8,0.856167,2004,8,17,0.15,73.9,50.3
4.1,0.762479,2004,8,18,0.09,69.3,49.7
4.2,0.621566,2004,8,19,0,71.1,50.9
4.1,1.204234,2004,8,20,0.14,73.2,50.8
4.1,1.560254,2004,8,21,0.16,74.4,51.3
3.9,0.960615,2004,8,22,0.01,75.8,52.5
4,0.838785,2004,8,23,0,76.8,53.6
3.8,1.322986,2004,8,24,0.1,67.8,49.4
3.7,0.865193,2004,8,25,0,70.7,49.5
3.7,0.80853,2004,8,26,0,77.4,50.9
3.6,0.729109,2004,8,27,0,69.7,44.4
3.5,0.677869,2004,8,28,0,65.3,42.8
3.3,0.63659,2004,8,29,0,74.2,43.8
3.3,0.60287,2004,8,30,0,79.9,52.7
3.2,0.574989,2004,8,31,0,80.4,56.6
3.1,0.551691,2004,9,1,0,84.7,59.5
3.1,0.532041,2004,9,2,0,87.1,60
3.7,0.828231,2004,9,3,0.18,82,46.7
3.3,3.614831,2004,9,4,0.42,47.5,34.1
3.3,1.236512,2004,9,5,0.08,55.5,35.1
3.1,1.058722,2004,9,6,0,69.8,45.4
3,0.929555,2004,9,7,0,75.4,50.9
3,0.83279,2004,9,8,0,80.3,52.7
3,0.758453,2004,9,9,0,82.1,55.4
3,0.700136,2004,9,10,0,81.8,54
3,0.653569,2004,9,11,0,79.6,51.8
3,0.63657,2004,9,12,0.01,82.4,55
2.9,0.591226,2004,9,13,0,77.9,51.1
2.8,0.564388,2004,9,14,0,77.3,45.5
2.8,0.541917,2004,9,15,0,62.8,39.9
2.7,0.522932,2004,9,16,0,69.5,41.3
2.7,0.506762,2004,9,17,0,77.7,51.7
2.7,0.49289,2004,9,18,0,77.6,55.4
2.8,0.480914,2004,9,19,0,72.4,48.9
2.9,0.470514,2004,9,20,0.01,60.7,38.5
2.8,0.461435,2004,9,21,0,50.2,32
2.8,0.453471,2004,9,22,0.01,50.3,31.8
2.6,0.446455,2004,9,23,0,58.9,33.1
2.5,0.440248,2004,9,24,0,67.4,42.7
2.4,0.434736,2004,9,25,0,71.8,46.6
2.4,0.429825,2004,9,26,0,73.4,47.9
2.3,0.425434,2004,9,27,0,78.1,51.5
2.4,0.421497,2004,9,28,0,76.2,50.9
2.4,1.43438,2004,9,29,0.27,67.7,41.4
2.4,0.694706,2004,9,30,0,58,38.6
2.4,0.64768,2004,10,1,0,57.1,39
2.3,0.609586,2004,10,2,0,61.8,42.1
2.3,0.57832,2004,10,3,0,64.5,44
2.2,0.55236,2004,10,4,0,66,44.7
2.2,0.530591,2004,10,5,0,67.7,45
2.2,0.512172,2004,10,6,0,65.3,43.6
2.3,0.496466,2004,10,7,0,67.1,43.7
2.2,0.482977,2004,10,8,0,72,45.2
2.2,0.471321,2004,10,9,0,73.3,51.9
2.2,0.461191,2004,10,10,0,70,46.5
2.2,0.452341,2004,10,11,0,54.4,39.5
2.2,0.444573,2004,10,12,0,54.9,38.7
2.2,0.437725,2004,10,13,0,64.2,40.2
2.2,0.431665,2004,10,14,0,59.5,36.2
2.1,0.426281,2004,10,15,0,66.2,40.3
2.1,0.421483,2004,10,16,0,71.9,44.4
2.1,0.417191,2004,10,17,0,70.1,43
2.2,0.413342,2004,10,18,0.02,54.9,40.4
2.3,1.124295,2004,10,19,0.23,47.8,36.7
3.5,7.780337,2004,10,20,1.05,49.4,37.5
2.4,20.089324,2004,10,21,1.66,43.1,34.4
2.3,4.605199,2004,10,22,0.24,40,32.8
2.2,2.294696,2004,10,23,0,46.5,32
2.2,1.758287,2004,10,24,0.03,49.5,34.1
2.4,3.204816,2004,10,25,0.94,39.3,30.4
2.3,1.969203,2004,10,26,0.23,39.2,30.7
2.6,4.814645,2004,10,27,0.38,44.1,34.5
2.3,2.700297,2004,10,28,0.22,40.5,29.8
2.2,1.739098,2004,10,29,0,40.9,24.9
2.2,1.394407,2004,10,30,0,44.6,24.7
2.1,1.162521,2004,10,31,0,46.7,27.2
2.2,0.999142,2004,11,1,0,41.5,19.7
2.4,0.880487,2004,11,2,0,34.8,17.1
2.1,0.791369,2004,11,3,0,49.6,24.4
2.1,0.723972,2004,11,4,0,52.8,29.3
2,0.669718,2004,11,5,0,47.5,29.6
2,0.642078,2004,11,6,0,53.2,31.9
2.1,0.660068,2004,11,7,0,57.7,33.6
3.5,34.679679,2004,11,8,1.04,50.7,37.4
2.6,6.578537,2004,11,9,0.16,42.3,29.9
2.4,2.286401,2004,11,10,0,47.8,29.7
2.4,1.752388,2004,11,11,0,47.6,31.6
2.3,5.234215,2004,11,12,0.27,42.1,31.1
2.2,1.478382,2004,11,13,0.03,38.7,29.6
2.2,1.570809,2004,11,14,0.02,38,29.6
2.2,1.059437,2004,11,15,0,40.2,27.7
2.2,0.927974,2004,11,16,0,46.3,27.1
2.1,0.832052,2004,11,17,0,47.7,29.6
2.1,0.762194,2004,11,18,0,50.3,29.6
2.2,0.710452,2004,11,19,0,47.5,28.8
2.3,0.670252,2004,11,20,0,34.7,20.8
2.3,0.799761,2004,11,21,0.17,25.5,19.2
2.2,0.618409,2004,11,22,0,28.7,19.6
2,0.596199,2004,11,23,0,42.5,20.2
2.2,0.577446,2004,11,24,0,36.9,22.4
2,0.566738,2004,11,25,0,42.6,22.6
2,0.550305,2004,11,26,0,52.5,27.8
2.1,1.090543,2004,11,27,0.02,40.8,26.5
2,0.659366,2004,11,28,0.45,33.2,16.7
2,0.550709,2004,11,29,0,22.8,10.5
2,0.538386,2004,11,30,0,24.1,5.1
1.9,0.527721,2004,12,1,0,33.4,7.6
1.9,0.518442,2004,12,2,0,25.6,10.7
1.8,0.510325,2004,12,3,0,26.4,6.1
1.8,0.503193,2004,12,4,0,36.2,12.5
1.8,0.4969,2004,12,5,0,36.1,15.3
1.7,0.491325,2004,12,6,0,36.1,13.6
1.7,0.486369,2004,12,7,0,35.3,18.3
1.6,0.481948,2004,12,8,0,36.6,25.4
1.6,0.478104,2004,12,9,0,45.1,28.4
1.6,0.484042,2004,12,10,0,52.6,32.4
1.5,0.498572,2004,12,11,0,54.5,34
1.6,0.669641,2004,12,12,0,61.3,37.6
1.5,0.594887,2004,12,13,0,59,32
1.6,0.558987,2004,12,14,0,51.8,30.5
1.6,0.545479,2004,12,15,0,52.4,27.1
1.6,0.533085,2004,12,16,0,38.8,23
1.6,0.522703,2004,12,17,0,37.9,19.7
1.6,0.513745,2004,12,18,0,46.5,22.1
1.6,0.505965,2004,12,19,0,46.1,25.5
1.6,0.499167,2004,12,20,0,49.3,26.5
1.6,0.493196,2004,12,21,0,47.1,19.4
1.5,0.487929,2004,12,22,0,36.4,12.2
1.5,0.489616,2004,12,23,0.02,30.5,10
1.5,0.479452,2004,12,24,0,25,7.8
1.5,0.475712,2004,12,25,0,37.5,11.9
1.5,0.472364,2004,12,26,0,48.3,22.4
1.5,0.469356,2004,12,27,0,45.5,29.7
1.5,0.466646,2004,12,28,0.01,37.3,26.3
1.6,1.405021,2004,12,29,0.59,36.5,27.2
1.5,0.605362,2004,12,30,0.33,34.9,27.5
1.5,0.584624,2004,12,31,0.02,34.6,29.3
1.4,0.589834,2005,1,1,0.24,35.2,20.8
1.4,0.554258,2005,1,2,0,31.7,16.8
1.4,0.53972,2005,1,3,0.12,30.8,20.9
1.4,0.527507,2005,1,4,0.65,32.6,24.4
1.4,0.517143,2005,1,5,0.12,29.3,17
1.4,0.508272,2005,1,6,0,32.9,11.5
1.6,0.500622,2005,1,7,0,27.6,7.1
1.6,0.49398,2005,1,8,0.11,33.5,10.8
1.6,0.902805,2005,1,9,0.26,38.4,31.5
1.8,3.523874,2005,1,10,0.32,42.4,35
1.7,4.942221,2005,1,11,0.27,43,33.3
1.7,2.599113,2005,1,12,0.15,38.3,22.4
1.6,1.836684,2005,1,13,0,34.5,14.1
1.6,1.444723,2005,1,14,0,38.8,16.1
1.6,1.192454,2005,1,15,0,44.1,21.4
1.6,1.037873,2005,1,16,0,46.2,27.8
1.5,0.940404,2005,1,17,0,50.6,30.1
1.6,0.871921,2005,1,18,0,44.6,25.9
1.7,0.819633,2005,1,19,0,53.2,30.2
1.7,0.786724,2005,1,20,0,55.6,34.6
1.8,0.784583,2005,1,21,0,57.5,34.1
1.8,0.747066,2005,1,22,0,52.3,30.7
1.9,0.715602,2005,1,23,0,51.3,30.4
1.8,0.692097,2005,1,24,0,51.4,28.7
1.9,0.672694,2005,1,25,0,50.7,28.1
1.9,0.656213,2005,1,26,0,42.2,27.3
1.9,0.946618,2005,1,27,0.23,37.4,27.4
1.9,0.824593,2005,1,28,0.04,39.5,27.6
1.9,0.99131,2005,1,29,0.05,41.4,27.9
1.9,0.781833,2005,1,30,0.38,34.2,25.9
1.9,0.748017,2005,1,31,0,36.8,20.5
1.9,0.720391,2005,2,1,0,37.3,21.3
2.6,0.697536,2005,2,2,0,33.1,17.1
2.3,0.678415,2005,2,3,0,40.8,20.8
2,0.662268,2005,2,4,0,43.1,22.8
1.9,0.648824,2005,2,5,0,46.3,24.7
1.9,0.636854,2005,2,6,0,44.4,21.7
1.9,0.655438,2005,2,7,0.22,38.3,21.3
1.9,0.630797,2005,2,8,0.12,35.1,17.2
1.9,0.618412,2005,2,9,0,34.9,12.8
1.9,0.610442,2005,2,10,0,38.9,15.7
1.9,0.603452,2005,2,11,0,40.2,19
1.9,0.597636,2005,2,12,0.19,33.6,25.1
1.8,0.591953,2005,2,13,0,41.8,25.4
1.9,0.587758,2005,2,14,0,47.5,28.6
1.8,0.588457,2005,2,15,0,46.6,28
1.7,0.581683,2005,2,16,0.08,30.9,21.8
1.5,0.577838,2005,2,17,0,33.9,20.5
1.5,0.574382,2005,2,18,0.04,36.3,21
1.5,0.575589,2005,2,19,0.22,36.2,26
1.6,1.392007,2005,2,20,0.1,42.2,29.1
1.6,0.722025,2005,2,21,0.02,42.6,26.5
1.6,0.749615,2005,2,22,0.38,34.4,28.1
1.6,1.797271,2005,2,23,0.51,38.8,29.2
1.6,1.090381,2005,2,24,0.08,37.3,25.1
1.6,0.926156,2005,2,25,0,43.1,22.1
1.6,0.860661,2005,2,26,0,43.7,24.7
1.7,0.814037,2005,2,27,0,44.4,25.1
1.7,0.780605,2005,2,28,0,46.6,25.6
1.8,1.257674,2005,3,1,0.06,43.8,23.3
1.8,0.837216,2005,3,2,0,45,24.3
1.8,2.450317,2005,3,3,0.26,46.5,27.7
1.8,1.110158,2005,3,4,0,41.7,26.9
1.8,0.971699,2005,3,5,0,43.8,27.5
1.9,0.913554,2005,3,6,0,45.9,26.4
1.9,0.890316,2005,3,7,0,48.9,26.8
2,1.022762,2005,3,8,0,56,28.4
2.1,1.211438,2005,3,9,0,59.1,32.3
2.2,1.395985,2005,3,10,0,61.9,33.3
2.2,1.346725,2005,3,11,0,57.5,33.1
2.4,1.342988,2005,3,12,0,57.1,33.2
2.5,1.535488,2005,3,13,0,64.3,28.7
2.3,1.170758,2005,3,14,0,40.8,22.6
2.5,1.07835,2005,3,15,0,35.9,18.3
2.3,1.010762,2005,3,16,0,42.3,20.7
2.2,0.965045,2005,3,17,0,48.9,27.2
2.2,0.934525,2005,3,18,0,47.1,26.5
2.2,0.918594,2005,3,19,0,49.5,25.8
2.2,3.326715,2005,3,20,0.09,47.2,27.8
2.2,1.216516,2005,3,21,0.02,43.1,28.1
2.2,1.091665,2005,3,22,0,44.9,27.3
2.3,7.993536,2005,3,23,0.23,47.8,29.5
2.2,2.523335,2005,3,24,0.43,37.1,27.8
2.1,3.194913,2005,3,25,0.32,40.3,24.5
2.1,1.64612,2005,3,26,0.08,36.1,21.5
2.1,1.321925,2005,3,27,0,41.1,21.9
2.2,1.258647,2005,3,28,0.08,57.7,29.9
2.1,1.158549,2005,3,29,0.23,47.4,25.2
2.1,1.098631,2005,3,30,0.07,41,21.5
2.1,1.052155,2005,3,31,0,38.1,19.3
2.2,1.015297,2005,4,1,0,41.3,17.4
2.1,0.998834,2005,4,2,0,59.7,23.2
2.2,1.014609,2005,4,3,0,61.6,34.1
2.2,0.993523,2005,4,4,0,55.6,34.4
2.1,0.956231,2005,4,5,0.03,42.7,25.1
2.1,0.934803,2005,4,6,0,48.7,23.7
2.3,0.92468,2005,4,7,0,59.3,30
2.4,0.939148,2005,4,8,0,62.7,32.2
2.4,3.221573,2005,4,9,0.19,48.7,26
2.3,1.211083,2005,4,10,0.02,41.2,27.2
2.3,1.061783,2005,4,11,0,44.8,25.2
2.4,1.02062,2005,4,12,0,54.6,26.8
2.5,1.01605,2005,4,13,0,61.7,37.5
2.6,0.99341,2005,4,14,0,61.1,26
2.5,0.958147,2005,4,15,0,46.7,22.5
2.6,0.937172,2005,4,16,0,53.5,25.6
2.8,0.953054,2005,4,17,0,63.9,33.8
3,0.973851,2005,4,18,0,65.3,42
3.2,15.077034,2005,4,19,0.95,48.9,26.6
2.9,3.463769,2005,4,20,0.45,35.8,24.6
3,1.863598,2005,4,21,0,43.7,25.7
3,1.696793,2005,4,22,0,53.2,29.3
3,1.658765,2005,4,23,0,54.3,35.4
4,42.933735,2005,4,24,0.72,57.3,36.4
4.3,11.381358,2005,4,25,0.41,40.7,33.5
4.7,9.961411,2005,4,26,0.22,47,33.9
5.3,3.024378,2005,4,27,0,56.1,35.6
5.8,2.789829,2005,4,28,0.03,55.8,35.9
6.3,2.013699,2005,4,29,0.03,51.2,32.2
6.8,1.712146,2005,4,30,0.02,51.4,29.6
6.5,6.027239,2005,5,1,0.18,52.2,34.7
6.6,4.711528,2005,5,2,0.15,44.3,34.5
6.5,2.13833,2005,5,3,0.13,52,34.1
6.6,1.522393,2005,5,4,0.01,59.1,36.9
7.4,1.39382,2005,5,5,0,64,42.8
7.6,2.252385,2005,5,6,0.07,60.5,35.5
7.5,1.275953,2005,5,7,0.04,51.5,32
7.6,1.20896,2005,5,8,0.01,54.7,33.7
8,1.159753,2005,5,9,0,60.3,39.1
8.1,4.389174,2005,5,10,0.17,56,32.3
8,5.672882,2005,5,11,0.29,37.8,30.6
8.1,1.56812,2005,5,12,0.07,48.5,30.5
8,1.434331,2005,5,13,0.04,55.4,31
8,1.33351,2005,5,14,0,59,36.5
8,1.257206,2005,5,15,0.04,63.1,40.5
9.2,1.197359,2005,5,16,0,69,41.9
10,10.335485,2005,5,17,0.47,65.8,30.7
10,1.816586,2005,5,18,0.06,56.5,33.7
14,1.608088,2005,5,19,0,69.8,43.9
21,1.460723,2005,5,20,0,74.2,47.4
34,1.351502,2005,5,21,0,76.6,48.1
35,1.268083,2005,5,22,0,71.2,46.1
52,1.203314,2005,5,23,0,79.3,50
91,1.151684,2005,5,24,0,77.8,51.3
76,1.109973,2005,5,25,0,72.7,46.3
53,1.075834,2005,5,26,0,67.8,44
97,1.047514,2005,5,27,0.01,70.5,44.7
84,1.056663,2005,5,28,0.04,71.5,47.1
114,1.00955,2005,5,29,0.01,76.3,47.7
106,0.991467,2005,5,30,0,69.2,41.4
78,0.975933,2005,5,31,0,63.5,40.6
91,0.962489,2005,6,1,0,69.7,44.1
104,0.950777,2005,6,2,0,70.8,43.1
93,4.244544,2005,6,3,0.34,58.6,36.5
105,1.500797,2005,6,4,0.07,60.3,35.1
95,1.377791,2005,6,5,0,66.3,45.1
79,1.285081,2005,6,6,0.01,69.4,45.1
78,1.213461,2005,6,7,0,61.6,38.1
63,1.15698,2005,6,8,0,58.3,34.8
56,1.111649,2005,6,9,0.01,52.2,36.8
50,1.134304,2005,6,10,0.02,55.3,36.8
43,1.402004,2005,6,11,0.14,59.8,40.3
37,2.19568,2005,6,12,0.16,55.9,38.1
38,1.294692,2005,6,13,0,66.9,39.5
40,1.219514,2005,6,14,0,67.9,42.4
51,1.160456,2005,6,15,0,78.2,50
61,1.113216,2005,6,16,0,79,52.9
66,1.074838,2005,6,17,0,74.9,58.8
67,1.043236,2005,6,18,0,72.2,44.2
68,1.016907,2005,6,19,0,70.1,45.1
66,0.994741,2005,6,20,0,76.5,50.5
68,0.975908,2005,6,21,0,82,57
70,0.959772,2005,6,22,0,83.6,60.1
65,1.019142,2005,6,23,0.02,77.7,55
69,0.950722,2005,6,24,0,80.6,53.7
45,0.937823,2005,6,25,0,77.4,51.2
35,0.926576,2005,6,26,0,74.8,51.3
34,1.04215,2005,6,27,0,75.3,49.2
32,0.938201,2005,6,28,0,76.7,53.5
32,0.92655,2005,6,29,0,75.6,48.5
35,0.916351,2005,6,30,0,74.9,46.2
37,0.907373,2005,7,1,0,81,50.6
43,0.899429,2005,7,2,0,86.3,60.6
43,0.892364,2005,7,3,0,86.4,55.2
37,0.886055,2005,7,4,0,81.5,54.5
37,0.880395,2005,7,5,0,85.8,56.6
37,0.875297,2005,7,6,0,84.4,61.1
36,0.870688,2005,7,7,0,86.8,61.2
35,0.866505,2005,7,8,0,87.7,57.9
35,0.862696,2005,7,9,0,86.6,57.7
33,0.859214,2005,7,10,0,82.8,62
32,0.85602,2005,7,11,0,84.7,60.4
34,0.853082,2005,7,12,0,85.6,60.2
35,0.85037,2005,7,13,0,93.3,64.8
34,0.847858,2005,7,14,0,92.5,66.8
35,0.845525,2005,7,15,0,92.9,64.6
30,0.84335,2005,7,16,0,92.1,68.1
30,0.841318,2005,7,17,0,92.9,68.6
30,0.839412,2005,7,18,0,91.4,60.2
29,0.83762,2005,7,19,0,90.2,62.6
28,0.83593,2005,7,20,0,95.3,66.6
28,0.834331,2005,7,21,0,95.8,68.9
28,0.832814,2005,7,22,0.04,91.1,63.1
29,1.094293,2005,7,23,0.08,88.9,60.5
30,0.966058,2005,7,24,0.01,84.4,59
29,2.427352,2005,7,25,0.24,83.3,57.9
28,1.358413,2005,7,26,0.02,84.2,54.5
27,1.217844,2005,7,27,0,80.3,51.9
27,1.151587,2005,7,28,0,86.7,55.4
26,1.099066,2005,7,29,0,88.7,61.7
26,1.08093,2005,7,30,0,85.6,59
25,1.028581,2005,7,31,0.01,80.8,56.9
25,1.364442,2005,8,1,0.1,82.4,58.5
24,1.67214,2005,8,2,0.16,78.9,56.1
22,1.195061,2005,8,3,0.03,78.6,54
22,1.132555,2005,8,4,0,80.1,57
22,1.0828,2005,8,5,0,82.7,59.7
21,1.042555,2005,8,6,0,84.2,60.5
21,1.009548,2005,8,7,0,85.3,60.2
21,0.982149,2005,8,8,0,86.6,62.2
21,1.446108,2005,8,9,0.08,83,57.9
20,1.068814,2005,8,10,0,79.9,57.8
20,1.933926,2005,8,11,0.15,82,56.8
20,1.227251,2005,8,12,0,81.9,56.3
20,1.156313,2005,8,13,0,81.2,57.6
19,3.225355,2005,8,14,0.34,78.5,51.4
19,1.952402,2005,8,15,0.05,77.2,53.4
17,2.306988,2005,8,16,0.14,71.9,52.4
16,1.870557,2005,8,17,0.07,70.4,48.9
16,1.475889,2005,8,18,0,77,53.2
16,1.343501,2005,8,19,0,77.1,52.9
15,1.244451,2005,8,20,0,79.4,52.6
15,1.168417,2005,8,21,0,81.1,57.4
14,1.108786,2005,8,22,0.03,79.9,57.9
14,1.061166,2005,8,23,0,81,56.9
13,1.022541,2005,8,24,0,81.3,57.5
13,0.99079,2005,8,25,0,79,61.1
12,0.964381,2005,8,26,0,80.2,58.1
12,0.942187,2005,8,27,0,82.3,57.7
12,0.923365,2005,8,28,0,85.3,58.2
11,0.90727,2005,8,29,0,86.3,60
11,0.893407,2005,8,30,0,87.3,58.2
11,0.881386,2005,8,31,0,71.1,44.7
9.8,0.870899,2005,9,1,0,72.9,45.3
9.5,0.861699,2005,9,2,0,81,50.9
9.1,0.853588,2005,9,3,0,80.5,57
8.6,0.846403,2005,9,4,0,80.3,54.5
8.1,0.840009,2005,9,5,0,78.6,52.4
7.8,0.834296,2005,9,6,0,79.4,53.1
7.4,0.829172,2005,9,7,0,80.1,56.2
7,0.824558,2005,9,8,0,80.1,56
6.8,0.820389,2005,9,9,0,79.2,55.1
6.6,0.816609,2005,9,10,0,73.5,49.8
6.3,0.81317,2005,9,11,0,66.9,37.5
6.3,0.810031,2005,9,12,0,59.9,37
6.1,0.807157,2005,9,13,0,63.8,37.2
5.6,0.804518,2005,9,14,0,66.7,39.7
5.3,0.802086,2005,9,15,0,65.9,41.7
4.9,0.799839,2005,9,16,0,72.6,45
4.7,0.797756,2005,9,17,0,70.5,48.4
4.6,0.79582,2005,9,18,0,69.4,42.2
4.5,0.794015,2005,9,19,0,65.6,41
4.3,0.792327,2005,9,20,0,73.8,43.9
5.6,2.446929,2005,9,21,0.49,73.9,49.7
4.5,1.634268,2005,9,22,0.07,66.2,47.5
4.6,1.70599,2005,9,23,0,69.5,46.1
4.6,1.277935,2005,9,24,0,71.7,48.3
4.7,1.188717,2005,9,25,0,64.1,36.2
4.6,1.119656,2005,9,26,0,60.2,33.3
5.1,2.477889,2005,9,27,0.08,68.6,40.3
4.6,2.09401,2005,9,28,0.3,64,42.6
4.4,1.422818,2005,9,29,0,63.2,42.3
4.3,1.29688,2005,9,30,0,69.5,44.2
3.7,1.202253,2005,10,1,0,74.7,46.2
3.6,1.129361,2005,10,2,0,73.5,49.5
3.6,1.072032,2005,10,3,0,69.5,42.7
3.7,1.051778,2005,10,4,0.03,54.7,35.4
3.6,0.99536,2005,10,5,0,48.2,27.5
3.5,0.963511,2005,10,6,0,48.9,25.9
3.4,0.937042,2005,10,7,0,57.6,29
3.5,0.914817,2005,10,8,0,71.8,39.4
3.6,0.895985,2005,10,9,0,56.7,31.1
3.6,1.11411,2005,10,10,0.07,49.8,30.3
3.5,0.92781,2005,10,11,0,51.9,29.1
3.3,0.906661,2005,10,12,0,57.2,31.9
3.2,0.888697,2005,10,13,0,58.2,37
3.1,0.873317,2005,10,14,0,65.9,38.7
2.9,0.860057,2005,10,15,0,69.5,42.9
3,0.84855,2005,10,16,0,63.3,43
2.9,0.838507,2005,10,17,0,61.9,38.8
3.2,0.829695,2005,10,18,0,63.6,41.5
3,0.821924,2005,10,19,0.02,56.5,40.9
3,1.307392,2005,10,20,0.13,60,37.8
3,0.935733,2005,10,21,0,60.5,39.2
2.9,0.912339,2005,10,22,0,60.7,39.2
2.8,0.892574,2005,10,23,0,60.1,38.7
2.7,0.875732,2005,10,24,0,62.8,41.4
2.7,0.861274,2005,10,25,0,64.6,42.4
2.7,0.848777,2005,10,26,0,61.3,39.1
2.7,1.179763,2005,10,27,0.09,60,37.3
2.9,0.918148,2005,10,28,0.02,57.9,39.6
2.7,1.667183,2005,10,29,0.22,49.9,34.9
2.7,1.072692,2005,10,30,0.01,49,34.6
2.6,2.207182,2005,10,31,0.24,48.2,29.7
2.7,1.264129,2005,11,1,0,56.6,31.2
2.7,1.17265,2005,11,2,0,63.9,38.6
2.7,1.102004,2005,11,3,0,59.6,43.5
2.6,1.046326,2005,11,4,0,51.4,36.1
2.6,1.001679,2005,11,5,0,54.7,31.6
2.6,0.965345,2005,11,6,0,51.4,29.4
2.5,0.935394,2005,11,7,0,58.7,38.8
2.5,0.910426,2005,11,8,0,58.6,41.2
2.5,0.889406,2005,11,9,0,56.6,36.6
2.4,0.895386,2005,11,10,0.02,54.5,34.7
2.5,0.862077,2005,11,11,0,55.7,37.5
2.5,0.931672,2005,11,12,0.11,51.6,28.8
2.5,0.857103,2005,11,13,0,51,29.2
2.5,0.84365,2005,11,14,0,52.2,28.1
2.5,0.831992,2005,11,15,0,53.8,20.2
2.5,0.821829,2005,11,16,0,36.9,15.4
2.4,0.812922,2005,11,17,0,47.1,23.2
2.5,0.805078,2005,11,18,0,47.1,24.2
2.4,0.798138,2005,11,19,0,52.3,25.3
2.3,0.791971,2005,11,20,0,50.9,25.5
2.3,0.786471,2005,11,21,0,53.4,26
2.2,0.781547,2005,11,22,0,53.9,28
2.3,0.777122,2005,11,23,0,54.4,29.3
2.3,0.773133,2005,11,24,0,54.1,28
2.3,0.769525,2005,11,25,0,51.7,28.5
2.3,0.766251,2005,11,26,0,54.6,28.7
2.3,0.763271,2005,11,27,0,36.8,12
2.3,0.76055,2005,11,28,0,28.5,6.2
2.3,0.75806,2005,11,29,0.08,29.3,10.6
2.3,0.755788,2005,11,30,0.01,46.8,22.2
2.2,0.753675,2005,12,1,0,43.8,23.3
2.2,0.751765,2005,12,2,0,51.7,38.6
2.1,1.146233,2005,12,3,0.21,42,19.6
2.1,0.861443,2005,12,4,0,29,12.3
2.1,0.844929,2005,12,5,0,30.2,7.4
2.1,0.830901,2005,12,6,0,35.2,8.2
2.1,0.818886,2005,12,7,0,39.9,13.2
2.1,0.808516,2005,12,8,0,22.2,5.7
2.1,0.799505,2005,12,9,0,32.9,11.9
2,0.791628,2005,12,10,0,40.1,17
