runoff_obs,basin_cfs_pred,year,month,day,precip
13,1.7,1970,1,26.4166666667,7.2
13,1.7,1970,1,26.4583333333,7.2
12.9,1.7,1970,1,26.5,7.2
12.9,1.7,1970,1,26.5416666667,7.2
12.9,1.7,1970,1,26.5833333333,7.2
12.9,1.7,1970,1,26.625,7.2
12.9,1.7,1970,1,26.6666666667,7.2
12.9,1.7,1970,1,26.7083333333,7.2
12.8,1.7,1970,1,26.75,7.2
12.8,1.7,1970,1,26.7916666667,7.2
12.8,1.6,1970,1,26.8333333333,7.2
12.8,1.6,1970,1,26.875,7.2
12.8,1.6,1970,1,26.9166666667,7.2
12.7,1.6,1970,1,26.9583333333,7.2
12.7,1.6,1970,1,27.0,7.2
12.7,1.6,1970,1,27.0416666667,7.2
12.6,1.6,1970,1,27.0833333333,7.2
12.6,1.6,1970,1,27.125,7.2
12.5,1.6,1970,1,27.1666666667,7.2
12.5,1.6,1970,1,27.2083333333,7.2
12.4,1.6,1970,1,27.25,7.2
12.4,1.6,1970,1,27.2916666667,7.2
12.4,1.6,1970,1,27.3333333333,7.2
12.3,1.6,1970,1,27.375,7.2
12.3,1.6,1970,1,27.4166666667,7.2
12.3,1.5,1970,1,27.4583333333,7.2
12.2,1.5,1970,1,27.5,7.2
12.2,1.5,1970,1,27.5416666667,7.2
12.2,1.5,1970,1,27.5833333333,7.2
12.1,1.5,1970,1,27.625,7.2
12.1,1.5,1970,1,27.6666666667,7.2
12.1,1.5,1970,1,27.7083333333,7.2
12.1,1.5,1970,1,27.75,7.2
12,1.5,1970,1,27.7916666667,7.2
12,1.5,1970,1,27.8333333333,7.2
12,1.5,1970,1,27.875,7.2
12,1.5,1970,1,27.9166666667,7.2
11.9,1.5,1970,1,27.9583333333,7.2
11.9,1.5,1970,1,28.0,7.2
11.8,1.5,1970,1,28.0416666667,7.2
11.7,1.5,1970,1,28.0833333333,7.2
11.6,1.4,1970,1,28.125,7.2
11.5,1.4,1970,1,28.1666666667,7.2
11.5,1.4,1970,1,28.2083333333,7.2
11.4,1.4,1970,1,28.25,7.2
11.3,1.4,1970,1,28.2916666667,7.2
11.3,1.4,1970,1,28.3333333333,7.2
11.2,1.4,1970,1,28.375,7.2
11.2,1.4,1970,1,28.4166666667,7.2
11.1,1.4,1970,1,28.4583333333,7.2
11.1,1.4,1970,1,28.5,7.2
11.1,1.4,1970,1,28.5416666667,7.2
11.1,1.4,1970,1,28.5833333333,7.2
11.1,1.4,1970,1,28.625,7.2
11.1,1.4,1970,1,28.6666666667,7.2
11.1,1.4,1970,1,28.7083333333,7.2
11.1,1.4,1970,1,28.75,7.2
11.1,1.4,1970,1,28.7916666667,7.2
11.1,1.3,1970,1,28.8333333333,7.2
11.1,1.3,1970,1,28.875,7.2
11.1,1.3,1970,1,28.9166666667,7.2
11.1,1.3,1970,1,28.9583333333,7.2
11.1,1.3,1970,1,29.0,7.2
11,1.3,1970,1,29.0416666667,7.2
10.9,1.3,1970,1,29.0833333333,7.2
10.8,1.3,1970,1,29.125,7.2
10.8,1.3,1970,1,29.1666666667,7.2
10.8,1.3,1970,1,29.2083333333,7.2
10.8,1.3,1970,1,29.25,7.2
10.8,1.3,1970,1,29.2916666667,7.2
10.8,1.3,1970,1,29.3333333333,7.2
10.9,1.3,1970,1,29.375,7.2
10.9,1.3,1970,1,29.4166666667,7.2
10.9,1.3,1970,1,29.4583333333,7.2
10.9,1.3,1970,1,29.5,7.3
10.9,1.3,1970,1,29.5416666667,7.6
11,1.3,1970,1,29.5833333333,7.6
11,1.2,1970,1,29.625,7.6
11,1.2,1970,1,29.6666666667,7.6
11,1.2,1970,1,29.7083333333,7.6
11,1.2,1970,1,29.75,7.6
11.1,1.2,1970,1,29.7916666667,7.6
11.1,1.2,1970,1,29.8333333333,7.6
11.1,1.2,1970,1,29.875,7.6
11.1,1.2,1970,1,29.9166666667,7.92
12.5,1.2,1970,1,29.9583333333,9.13
14.9,1.4,1970,1,30.0,9.95
17.1,2.1,1970,1,30.0416666667,10.0
18.3,3.1,1970,1,30.0833333333,10.0
19.8,4.2,1970,1,30.125,10.0
21.9,5.5,1970,1,30.1666666667,10.0
24.1,7,1970,1,30.2083333333,10.0
25.9,8.5,1970,1,30.25,10.0
27.4,10.1,1970,1,30.2916666667,10.0
28.1,11.8,1970,1,30.3333333333,10.0
28.6,13.5,1970,1,30.375,10.0
29,15.2,1970,1,30.4166666667,10.0
29.5,16.8,1970,1,30.4583333333,10.0
30.1,18.2,1970,1,30.5,10.0
30.9,19.4,1970,1,30.5416666667,10.0
31.9,20.4,1970,1,30.5833333333,10.0
32.8,21.2,1970,1,30.625,10.0
33.7,21.8,1970,1,30.6666666667,10.0
34.3,22.2,1970,1,30.7083333333,10.0
34.4,22.4,1970,1,30.75,10.0
34.2,22.2,1970,1,30.7916666667,10.0
34,21.5,1970,1,30.8333333333,10.0
33.8,20.7,1970,1,30.875,10.0
33.5,19.9,1970,1,30.9166666667,10.0
33.3,19.1,1970,1,30.9583333333,10.0
33.1,18.4,1970,1,31.0,10.0
33,17.7,1970,1,31.0416666667,10.0
32.8,17,1970,1,31.0833333333,10.0
32.7,16.3,1970,1,31.125,10.0
32.5,15.7,1970,1,31.1666666667,10.0
32.4,15.1,1970,1,31.2083333333,10.0
32.5,14.5,1970,1,31.25,10.0
32.7,14,1970,1,31.2916666667,10.0
32.8,13.4,1970,1,31.3333333333,10.0
33,12.9,1970,1,31.375,10.0
33,12.4,1970,1,31.4166666667,10.0
33,12,1970,1,31.4583333333,10.0
32.9,11.5,1970,1,31.5,10.0
32.8,11.1,1970,1,31.5416666667,10.0
32.8,10.7,1970,1,31.5833333333,10.0
32.7,10.3,1970,1,31.625,10.0
32.6,9.9,1970,1,31.6666666667,10.0
32.6,9.5,1970,1,31.7083333333,10.0
32.5,9.2,1970,1,31.75,10.0
32.4,8.8,1970,1,31.7916666667,10.0
31.7,8.5,1970,1,31.8333333333,10.0
31.2,8.2,1970,1,31.875,10.0
30.8,7.9,1970,1,31.9166666667,10.0
30.4,7.6,1970,1,31.9583333333,10.0
30.4,7.3,1970,1,32.0,10.0
29.4,7.1,1970,2,1.04166666667,10.0
28.9,6.8,1970,2,1.08333333333,10.0
28.5,6.6,1970,2,1.125,10.0
27.9,6.4,1970,2,1.16666666667,10.0
27.5,6.1,1970,2,1.20833333333,10.0
27,5.9,1970,2,1.25,10.0
26.4,5.7,1970,2,1.29166666667,10.0
25.9,5.5,1970,2,1.33333333333,10.0
25.4,5.3,1970,2,1.375,10.0
25,5.1,1970,2,1.41666666667,10.0
24.5,5,1970,2,1.45833333333,10.0
23.9,4.8,1970,2,1.5,10.0
23.4,4.6,1970,2,1.54166666667,10.0
23,4.5,1970,2,1.58333333333,10.0
22.6,4.3,1970,2,1.625,10.0
22.2,4.2,1970,2,1.66666666667,10.0
22.4,4,1970,2,1.70833333333,10.0
21.5,3.9,1970,2,1.75,10.0
21.3,3.8,1970,2,1.79166666667,10.0
20.9,3.7,1970,2,1.83333333333,10.0
20.9,3.6,1970,2,1.875,10.03
21.1,3.4,1970,2,1.91666666667,10.39
21.3,3.6,1970,2,1.95833333333,10.79
21.3,4.5,1970,2,2.0,11.06
22,6.7,1970,2,2.04166666667,11.42
23.2,10.5,1970,2,2.08333333333,11.82
24.6,16.4,1970,2,2.125,12.24
27.2,25.1,1970,2,2.16666666667,12.9
32.4,37.2,1970,2,2.20833333333,13.6
36.3,52,1970,2,2.25,13.6
41.2,68.6,1970,2,2.29166666667,13.6
45.6,86.6,1970,2,2.33333333333,13.6
50,105.8,1970,2,2.375,13.6
52.5,125.7,1970,2,2.41666666667,13.6
53.6,145.8,1970,2,2.45833333333,13.6
54,165.7,1970,2,2.5,13.6
54.2,184.9,1970,2,2.54166666667,13.6
54.5,202.8,1970,2,2.58333333333,13.6
54.7,218.8,1970,2,2.625,13.6
58,232.4,1970,2,2.66666666667,13.6
60.8,243.5,1970,2,2.70833333333,13.6
63.4,252,1970,2,2.75,13.6
64.8,257.4,1970,2,2.79166666667,13.6
64.8,259.7,1970,2,2.83333333333,13.6
64.3,259,1970,2,2.875,13.6
64.9,255.7,1970,2,2.91666666667,13.89
65.6,250.8,1970,2,2.95833333333,14.41
67,245.4,1970,2,3.0,14.84
68.9,241.1,1970,2,3.04166666667,15.37
70.6,239.3,1970,2,3.08333333333,15.6
72.7,239.3,1970,2,3.125,15.6
75.1,240.8,1970,2,3.16666666667,15.6
76.7,243.5,1970,2,3.20833333333,15.6
77.8,247.3,1970,2,3.25,15.6
78.1,252,1970,2,3.29166666667,15.6
78.3,257.4,1970,2,3.33333333333,15.6
78.5,263.6,1970,2,3.375,15.9
78.7,270.2,1970,2,3.41666666667,16.0
78.9,276.5,1970,2,3.45833333333,16.0
80.2,282.1,1970,2,3.5,16.0
81.3,286.7,1970,2,3.54166666667,16.0
82.4,290.2,1970,2,3.58333333333,16.0
82.1,292.6,1970,2,3.625,16.0
81.7,293.6,1970,2,3.66666666667,16.0
81.4,293.1,1970,2,3.70833333333,16.0
80.8,290.7,1970,2,3.75,16.0
79.8,286,1970,2,3.79166666667,16.0
78.6,279.3,1970,2,3.83333333333,16.0
77.4,271.3,1970,2,3.875,16.0
76.1,262.8,1970,2,3.91666666667,16.0
74.8,254.4,1970,2,3.95833333333,16.0
74.6,246.2,1970,2,4.0,16.0
72.6,238.1,1970,2,4.04166666667,16.0
71.5,230.1,1970,2,4.08333333333,16.0
70.4,222.1,1970,2,4.125,16.0
69.3,213.9,1970,2,4.16666666667,16.0
68.4,205.6,1970,2,4.20833333333,16.0
67.6,197.2,1970,2,4.25,16.0
66.6,189.2,1970,2,4.29166666667,16.0
65.6,181.5,1970,2,4.33333333333,16.0
64.7,174.1,1970,2,4.375,16.0
63.7,167,1970,2,4.41666666667,16.0
62.7,160.2,1970,2,4.45833333333,16.0
61.7,153.7,1970,2,4.5,16.0
60.6,147.5,1970,2,4.54166666667,16.0
59.7,141.5,1970,2,4.58333333333,16.0
58.7,135.7,1970,2,4.625,16.0
57.7,130.2,1970,2,4.66666666667,16.0
56.6,124.9,1970,2,4.70833333333,16.0
55.5,119.7,1970,2,4.75,16.0
54.5,114.8,1970,2,4.79166666667,16.0
53.5,110.2,1970,2,4.83333333333,16.0
52.5,105.7,1970,2,4.875,16.0
51.4,101.4,1970,2,4.91666666667,16.0
50.3,97.3,1970,2,4.95833333333,16.0
49.4,93.3,1970,2,5.0,16.0
48.5,89.6,1970,2,5.04166666667,16.0
47.5,85.9,1970,2,5.08333333333,16.0
46.7,82.4,1970,2,5.125,16.0
45.9,79.1,1970,2,5.16666666667,16.0
45,75.9,1970,2,5.20833333333,16.0
44.2,72.8,1970,2,5.25,16.0
43.4,69.9,1970,2,5.29166666667,16.0
42.6,67,1970,2,5.33333333333,16.0
41.8,64.3,1970,2,5.375,16.0
41,61.7,1970,2,5.41666666667,16.0
40.3,59.2,1970,2,5.45833333333,16.0
39.6,56.8,1970,2,5.5,16.0
39,54.5,1970,2,5.54166666667,16.0
38.1,52.3,1970,2,5.58333333333,16.0
37.5,50.2,1970,2,5.625,16.0
37,48.2,1970,2,5.66666666667,16.0
36.5,46.3,1970,2,5.70833333333,16.0
36,44.4,1970,2,5.75,16.0
35.5,42.6,1970,2,5.79166666667,16.0
35,40.9,1970,2,5.83333333333,16.0
34.5,39.2,1970,2,5.875,16.0
34.1,37.7,1970,2,5.91666666667,16.0
33.8,36.1,1970,2,5.95833333333,16.0
33.8,34.7,1970,2,6.0,16.0
32.9,33.3,1970,2,6.04166666667,16.0
32.5,32,1970,2,6.08333333333,16.0
32.2,30.7,1970,2,6.125,16.0
31.9,29.4,1970,2,6.16666666667,16.0
31.6,28.3,1970,2,6.20833333333,16.0
31.3,27.1,1970,2,6.25,16.0
31,26,1970,2,6.29166666667,16.0
30.6,25,1970,2,6.33333333333,16.0
30.3,24,1970,2,6.375,16.0
30,23,1970,2,6.41666666667,16.0
29.7,22.1,1970,2,6.45833333333,16.0
29.5,21.2,1970,2,6.5,16.0
29.2,20.4,1970,2,6.54166666667,16.0
29,19.6,1970,2,6.58333333333,16.0
28.8,18.8,1970,2,6.625,16.0
28.6,18.1,1970,2,6.66666666667,16.0
28.4,17.3,1970,2,6.70833333333,16.0
28.2,16.7,1970,2,6.75,16.0
28.1,16,1970,2,6.79166666667,16.0
27.9,15.4,1970,2,6.83333333333,16.0
27.8,14.8,1970,2,6.875,16.0
27.8,14.2,1970,2,6.91666666667,16.0
27.8,13.6,1970,2,6.95833333333,16.0
27.8,13.1,1970,2,7.0,16.0
27.4,12.6,1970,2,7.04166666667,16.0
27.1,12.1,1970,2,7.08333333333,16.0
27,11.6,1970,2,7.125,16.0
26.8,11.1,1970,2,7.16666666667,16.0
26.7,10.7,1970,2,7.20833333333,16.0
26.5,10.3,1970,2,7.25,16.0
26.4,9.9,1970,2,7.29166666667,16.0
26.2,9.5,1970,2,7.33333333333,16.0
26.1,9.1,1970,2,7.375,16.0
26,8.8,1970,2,7.41666666667,16.0
25.8,8.4,1970,2,7.45833333333,16.0
25.7,8.1,1970,2,7.5,16.0
25.5,7.8,1970,2,7.54166666667,16.0
25.4,7.5,1970,2,7.58333333333,16.0
25.3,7.2,1970,2,7.625,16.0
25.2,6.9,1970,2,7.66666666667,16.0
25.2,6.5,1970,2,7.70833333333,16.0
25.1,6.1,1970,2,7.75,16.0
25.1,5.6,1970,2,7.79166666667,16.0
25,5.2,1970,2,7.83333333333,16.0
24.9,4.7,1970,2,7.875,16.0
24.9,3.9,1970,2,7.91666666667,16.0
24.8,3.6,1970,2,7.95833333333,16.0
24.7,3.5,1970,2,8.0,16.0
24.6,3.4,1970,2,8.04166666667,16.0
24.6,3.2,1970,2,8.08333333333,16.0
24.5,3.1,1970,2,8.125,16.0
24.4,3,1970,2,8.16666666667,16.0
24.3,2.9,1970,2,8.20833333333,16.0
24.2,2.8,1970,2,8.25,16.0
24.1,2.7,1970,2,8.29166666667,16.0
24.1,2.6,1970,2,8.33333333333,16.0
24.1,2.5,1970,2,8.375,16.0
24,2.4,1970,2,8.41666666667,16.0
24,2.4,1970,2,8.45833333333,16.0
24,2.3,1970,2,8.5,16.0
23.9,2.2,1970,2,8.54166666667,16.0
23.9,2.1,1970,2,8.58333333333,16.0
23.9,2.1,1970,2,8.625,16.0
23.8,1.8,1970,2,8.66666666667,16.0
23.8,1.5,1970,2,8.70833333333,16.0
23.8,1.1,1970,2,8.75,16.0
23.7,0.7,1970,2,8.79166666667,16.0
23.7,0.7,1970,2,8.83333333333,16.0
23.7,0.7,1970,2,8.875,16.0
23.6,0.7,1970,2,8.91666666667,16.0
23.6,0.7,1970,2,8.95833333333,16.0
23.6,0.7,1970,2,9.0,16.0
23.5,0.7,1970,2,9.04166666667,16.0
23.5,0.6,1970,2,9.08333333333,16.0
23.5,0.4,1970,2,9.125,16.0
23.5,0.4,1970,2,9.16666666667,16.0
23.4,0.4,1970,2,9.20833333333,16.0
23.4,0.4,1970,2,9.25,16.0
23.4,0.4,1970,2,9.29166666667,16.0
23.4,0.4,1970,2,9.33333333333,16.0
23.3,0.4,1970,2,9.375,16.0
23.3,0.4,1970,2,9.41666666667,16.0
23.3,0.4,1970,2,9.45833333333,16.0
23.3,0.4,1970,2,9.5,16.0
23.2,0.4,1970,2,9.54166666667,16.0
23.2,0.4,1970,2,9.58333333333,16.0
23.2,0.4,1970,2,9.625,16.0
23.2,0.4,1970,2,9.66666666667,16.0
23.1,0.4,1970,2,9.70833333333,16.0
23.1,0.4,1970,2,9.75,16.0
23.1,0.4,1970,2,9.79166666667,16.0
23.1,0.4,1970,2,9.83333333333,16.0
23,0.4,1970,2,9.875,16.0
23,0.4,1970,2,9.91666666667,16.0
23,0.4,1970,2,9.95833333333,16.0
23,0.4,1970,2,10.0,16.0
22.9,0.4,1970,2,10.0416666667,16.0
22.9,0.4,1970,2,10.0833333333,16.0
22.8,0.4,1970,2,10.125,16.0
22.7,0.4,1970,2,10.1666666667,16.0
22.7,0.4,1970,2,10.2083333333,16.0
22.6,0.4,1970,2,10.25,16.0
22.6,0.4,1970,2,10.2916666667,16.0
22.5,0.4,1970,2,10.3333333333,16.0
22.4,0.4,1970,2,10.375,16.0
22.4,0.4,1970,2,10.4166666667,16.0
22.3,0.4,1970,2,10.4583333333,16.0
22.3,0.4,1970,2,10.5,16.0
22.2,0.4,1970,2,10.5416666667,16.0
22.1,0.4,1970,2,10.5833333333,16.0
22.1,0.4,1970,2,10.625,16.0
22,0.4,1970,2,10.6666666667,16.0
21.9,0.4,1970,2,10.7083333333,16.0
22.4,0.4,1970,2,10.75,16.0
21.9,0.4,1970,2,10.7916666667,16.0
21.9,0.4,1970,2,10.8333333333,16.0
21.9,0.4,1970,2,10.875,16.0
21.9,0.4,1970,2,10.9166666667,16.0
21.9,0.4,1970,2,10.9583333333,16.0
21.9,0.4,1970,2,11.0,16.0
21.7,0.4,1970,2,11.0416666667,16.0
21.6,0.4,1970,2,11.0833333333,16.0
21.4,0.4,1970,2,11.125,16.0
21.3,0.4,1970,2,11.1666666667,16.0
21.2,0.4,1970,2,11.2083333333,16.0
21.1,0.4,1970,2,11.25,16.0
21.1,0.4,1970,2,11.2916666667,16.0
21,0.4,1970,2,11.3333333333,16.0
20.9,0.3,1970,2,11.375,16.0
20.8,0.3,1970,2,11.4166666667,16.0
20.8,0.3,1970,2,11.4583333333,16.0
20.8,0.3,1970,2,11.5,16.0
20.8,0.3,1970,2,11.5416666667,16.0
20.8,0.3,1970,2,11.5833333333,16.0
20.8,0.3,1970,2,11.625,16.0
20.8,0.3,1970,2,11.6666666667,16.0
20.8,0.3,1970,2,11.7083333333,16.0
20.8,0.3,1970,2,11.75,16.0
20.8,0.3,1970,2,11.7916666667,16.0
20.8,0.3,1970,2,11.8333333333,16.0
20.8,0.3,1970,2,11.875,16.0
20.8,0.3,1970,2,11.9166666667,16.0
20.8,0.3,1970,2,11.9583333333,16.0
20.8,0.3,1970,2,12.0,16.0
20.5,0.3,1970,2,12.0416666667,16.0
20.3,0.3,1970,2,12.0833333333,16.0
20.2,0.3,1970,2,12.125,16.0
20.1,0.3,1970,2,12.1666666667,16.0
20.1,0.3,1970,2,12.2083333333,16.0
20,0.3,1970,2,12.25,16.0
20,0.3,1970,2,12.2916666667,16.0
19.9,0.3,1970,2,12.3333333333,16.0
19.8,0.3,1970,2,12.375,16.0
19.8,0.3,1970,2,12.4166666667,16.0
19.7,0.3,1970,2,12.4583333333,16.0
19.7,0.3,1970,2,12.5,16.0
19.6,0.3,1970,2,12.5416666667,16.0
19.6,0.3,1970,2,12.5833333333,16.0
19.6,0.3,1970,2,12.625,16.0
19.5,0.3,1970,2,12.6666666667,16.0
19.5,0.3,1970,2,12.7083333333,16.0
19.4,0.3,1970,2,12.75,16.0
19.4,0.3,1970,2,12.7916666667,16.0
19.4,0.3,1970,2,12.8333333333,16.0
19.3,0.3,1970,2,12.875,16.0
19.3,0.3,1970,2,12.9166666667,16.0
19.2,0.3,1970,2,12.9583333333,16.0
19.2,0.3,1970,2,13.0,16.0
19.1,0.3,1970,2,13.0416666667,16.0
19,0.3,1970,2,13.0833333333,16.0
18.9,0.3,1970,2,13.125,16.0
18.8,0.3,1970,2,13.1666666667,16.0
18.7,0.3,1970,2,13.2083333333,16.0
18.6,0.3,1970,2,13.25,16.0
18.6,0.3,1970,2,13.2916666667,16.0
18.5,0.3,1970,2,13.3333333333,16.0
18.5,0.3,1970,2,13.375,16.0
18.4,0.3,1970,2,13.4166666667,16.0
18.4,0.3,1970,2,13.4583333333,16.0
18.3,0.3,1970,2,13.5,16.0
18.2,0.3,1970,2,13.5416666667,16.0
18.2,0.3,1970,2,13.5833333333,16.0
18.1,0.3,1970,2,13.625,16.0
18.1,0.3,1970,2,13.6666666667,16.0
18,0.3,1970,2,13.7083333333,16.0
18,0.3,1970,2,13.75,16.0
17.9,0.3,1970,2,13.7916666667,16.0
17.9,0.3,1970,2,13.8333333333,16.0
17.8,0.3,1970,2,13.875,16.0
17.8,0.3,1970,2,13.9166666667,16.0
17.7,0.3,1970,2,13.9583333333,16.0
17.7,0.3,1970,2,14.0,16.0
17.6,0.3,1970,2,14.0416666667,16.0
17.6,0.3,1970,2,14.0833333333,16.0
17.5,0.3,1970,2,14.125,16.0
17.5,0.3,1970,2,14.1666666667,16.0
17.4,0.3,1970,2,14.2083333333,16.0
17.4,0.3,1970,2,14.25,16.0
17.3,0.3,1970,2,14.2916666667,16.0
17.3,0.3,1970,2,14.3333333333,16.0
17.2,0.3,1970,2,14.375,16.0
17.2,0.3,1970,2,14.4166666667,16.0
17.2,0.3,1970,2,14.4583333333,16.0
17.2,0.3,1970,2,14.5,16.0
17.2,0.3,1970,2,14.5416666667,16.0
17.2,0.3,1970,2,14.5833333333,16.0
17.2,0.3,1970,2,14.625,16.0
17.2,0.3,1970,2,14.6666666667,16.0
17.2,0.3,1970,2,14.7083333333,16.0
17.2,0.2,1970,2,14.75,16.0
17.2,0.2,1970,2,14.7916666667,16.0
17.2,0.2,1970,2,14.8333333333,16.0
17.2,0.2,1970,2,14.875,16.0
17.2,0.2,1970,2,14.9166666667,16.0
17.2,0.2,1970,2,14.9583333333,16.0
17.2,0.2,1970,2,15.0,16.0
16.7,0.2,1970,2,15.0416666667,16.0
16.6,0.2,1970,2,15.0833333333,16.0
16.6,0.2,1970,2,15.125,16.0
16.5,0.2,1970,2,15.1666666667,16.0
16.5,0.2,1970,2,15.2083333333,16.0
16.4,0.2,1970,2,15.25,16.0
16.4,0.2,1970,2,15.2916666667,16.0
16.3,0.2,1970,2,15.3333333333,16.0
16.3,0.2,1970,2,15.375,16.0
16.2,0.2,1970,2,15.4166666667,16.0
16.2,0.2,1970,2,15.4583333333,16.0
16.2,0.2,1970,2,15.5,16.0
16.1,0.2,1970,2,15.5416666667,16.0
16.1,0.2,1970,2,15.5833333333,16.0
16.1,0.2,1970,2,15.625,16.0
16,0.2,1970,2,15.6666666667,16.0
16,0.2,1970,2,15.7083333333,16.0
16,0.2,1970,2,15.75,16.0
15.9,0.2,1970,2,15.7916666667,16.0
15.9,0.2,1970,2,15.8333333333,16.0
15.9,0.2,1970,2,15.875,16.0
15.8,0.2,1970,2,15.9166666667,16.0
15.8,0.2,1970,2,15.9583333333,16.0
15.8,0.2,1970,2,16.0,16.0
15.9,0.2,1970,2,16.0416666667,16.0
16,0.2,1970,2,16.0833333333,16.0
16.1,0.2,1970,2,16.125,16.0
16.2,0.2,1970,2,16.1666666667,16.0
18.2,0.2,1970,2,16.2083333333,16.97
25.3,0.2,1970,2,16.25,18.17
32.4,0.3,1970,2,16.2916666667,19.26
38.1,0.7,1970,2,16.3333333333,19.79
45.2,2,1970,2,16.375,20.04
52.9,4.2,1970,2,16.4166666667,20.23
58.1,7.4,1970,2,16.4583333333,20.39
60.8,11.4,1970,2,16.5,20.4
62.2,16,1970,2,16.5416666667,20.4
63.1,21,1970,2,16.5833333333,20.4
64.2,26.4,1970,2,16.625,20.4
67.3,32.1,1970,2,16.6666666667,20.4
73,38,1970,2,16.7083333333,20.4
81.3,43.9,1970,2,16.75,20.4
87,49.8,1970,2,16.7916666667,20.4
89.7,55.2,1970,2,16.8333333333,20.4
87.4,60.2,1970,2,16.875,20.42
85.7,64.4,1970,2,16.9166666667,20.44
83.9,68,1970,2,16.9583333333,20.45
82.4,70.9,1970,2,17.0,20.48
80.3,73.4,1970,2,17.0416666667,20.74
78.7,75.7,1970,2,17.0833333333,20.88
77.3,77.7,1970,2,17.125,20.96
75.9,79.1,1970,2,17.1666666667,21.02
74.9,80.1,1970,2,17.2083333333,21.1
75.7,81.6,1970,2,17.25,21.33
78.9,84.7,1970,2,17.2916666667,22.0
79.8,89.2,1970,2,17.3333333333,22.0
81.1,94.9,1970,2,17.375,22.0
83.1,101.5,1970,2,17.4166666667,22.0
84.8,108.7,1970,2,17.4583333333,22.0
85.4,116.3,1970,2,17.5,22.0
85.7,124.3,1970,2,17.5416666667,22.2
85.4,133,1970,2,17.5833333333,22.4
85.1,141.9,1970,2,17.625,22.4
84.8,150.7,1970,2,17.6666666667,22.4
84.5,158.9,1970,2,17.7083333333,22.4
84.3,166.2,1970,2,17.75,22.4
84,172.3,1970,2,17.7916666667,22.4
83.7,177.2,1970,2,17.8333333333,22.4
83.3,180.6,1970,2,17.875,22.4
82.5,182.8,1970,2,17.9166666667,22.4
81.7,183.8,1970,2,17.9583333333,22.4
81.3,183.5,1970,2,18.0,22.4
80,181.8,1970,2,18.0416666667,22.4
79.1,178.4,1970,2,18.0833333333,22.4
78.2,173.8,1970,2,18.125,22.4
77.4,169,1970,2,18.1666666667,22.4
76.4,164.2,1970,2,18.2083333333,22.4
75.4,159.3,1970,2,18.25,22.4
74.5,154.3,1970,2,18.2916666667,22.4
73.5,148.9,1970,2,18.3333333333,22.4
72.4,143.2,1970,2,18.375,22.4
71.2,137.4,1970,2,18.4166666667,22.4
70.1,131.8,1970,2,18.4583333333,22.4
68.9,126.4,1970,2,18.5,22.4
67.7,121.2,1970,2,18.5416666667,22.4
66.6,116.3,1970,2,18.5833333333,22.4
65.5,111.6,1970,2,18.625,22.4
64.5,107,1970,2,18.6666666667,22.4
63.3,102.7,1970,2,18.7083333333,22.4
62.4,98.5,1970,2,18.75,22.4
61.5,94.5,1970,2,18.7916666667,22.4
60.4,90.6,1970,2,18.8333333333,22.4
59.5,86.9,1970,2,18.875,22.4
58.5,83.4,1970,2,18.9166666667,22.4
57.3,80,1970,2,18.9583333333,22.4
56.6,76.7,1970,2,19.0,22.4
55.4,73.6,1970,2,19.0416666667,22.4
54.4,70.6,1970,2,19.0833333333,22.4
53.5,67.7,1970,2,19.125,22.4
52.6,65,1970,2,19.1666666667,22.4
51.6,62.3,1970,2,19.2083333333,22.4
50.7,59.8,1970,2,19.25,22.4
49.9,57.3,1970,2,19.2916666667,22.4
49,55,1970,2,19.3333333333,22.4
48.1,52.8,1970,2,19.375,22.4
47.3,50.6,1970,2,19.4166666667,22.4
46.4,48.6,1970,2,19.4583333333,22.4
45.6,46.6,1970,2,19.5,22.4
44.9,44.7,1970,2,19.5416666667,22.4
44.2,42.9,1970,2,19.5833333333,22.4
43.6,41.1,1970,2,19.625,22.4
42.8,39.5,1970,2,19.6666666667,22.4
42.2,37.8,1970,2,19.7083333333,22.4
41.6,36.3,1970,2,19.75,22.4
41,34.8,1970,2,19.7916666667,22.4
40.4,33.4,1970,2,19.8333333333,22.4
39.8,32.1,1970,2,19.875,22.4
39.3,30.8,1970,2,19.9166666667,22.4
38.8,29.5,1970,2,19.9583333333,22.4
38.1,28.3,1970,2,20.0,22.4
37.4,27.2,1970,2,20.0416666667,22.4
36.9,26.1,1970,2,20.0833333333,22.4
36.5,25,1970,2,20.125,22.4
36.1,24,1970,2,20.1666666667,22.4
35.7,23,1970,2,20.2083333333,22.4
35.3,22.1,1970,2,20.25,22.4
34.8,21.2,1970,2,20.2916666667,22.4
34.4,20.3,1970,2,20.3333333333,22.4
33.9,19.5,1970,2,20.375,22.4
33.5,18.7,1970,2,20.4166666667,22.4
33.1,17.9,1970,2,20.4583333333,22.4
32.7,17.2,1970,2,20.5,22.4
32.2,16.5,1970,2,20.5416666667,22.4
31.7,15.9,1970,2,20.5833333333,22.4
31.4,15.2,1970,2,20.625,22.4
31.1,14.6,1970,2,20.6666666667,22.4
30.8,14,1970,2,20.7083333333,22.4
30.4,13.4,1970,2,20.75,22.4
30.1,12.9,1970,2,20.7916666667,22.4
29.8,12.4,1970,2,20.8333333333,22.4
29.5,11.9,1970,2,20.875,22.4
29.2,11.4,1970,2,20.9166666667,22.4
29.1,10.9,1970,2,20.9583333333,22.4
29.1,10.5,1970,2,21.0,22.4
