time,lower,upper,prediction,ground_truth
1970--5--21.7083333333,-0.637069726798,-0.426576467208,0.87596882716,-0.42
1970--5--21.75,-0.634778049403,-0.426041871538,0.873975813472,-0.42
1970--5--21.7916666667,-0.633180674623,-0.42513386006,0.873472560199,-0.42
1970--5--21.8333333333,-0.631540736671,-0.424267772316,0.872934765958,-0.42
1970--5--21.875,-0.629857797675,-0.423444047009,0.872362302303,-0.42
1970--5--21.9166666667,-0.628783617644,-0.422331012164,0.871755039949,-0.42
1970--5--21.9583333333,-0.627677336408,-0.421249583312,0.871147734643,-0.42
1970--5--22,-0.626538967493,-0.420199747487,0.87050549803,-0.42
1970--5--22.0416666667,-0.625368494928,-0.419181521216,0.869828199114,-0.42
1970--5--22.0833333333,-0.624165873136,-0.418194950635,0.869220757499,-0.42
1970--5--22.125,-0.622931026678,-0.41724011174,0.86868269687,-0.42
1970--5--22.1666666667,-0.621663849862,-0.416317110778,0.868144602521,-0.42
1970--5--22.2083333333,-0.620364206206,-0.415426084789,0.867606474445,-0.42
1970--5--22.25,-0.619031927746,-0.414567202293,0.867033655409,-0.42
1970--5--22.2916666667,-0.617666814191,-0.413740664138,0.866495457696,-0.42
1970--5--22.3333333333,-0.616268631902,-0.412946704519,0.865922564529,-0.42
1970--5--22.375,-0.614837112692,-0.412185592176,0.865349633131,-0.42
1970--5--22.4166666667,-0.613371952439,-0.41145763179,0.864776663498,-0.42
1970--5--22.4583333333,-0.611872809472,-0.410763165584,0.864203655623,-0.42
1970--5--22.5,-0.610339302739,-0.410102575167,0.863630609503,-0.42
1970--5--22.5416666667,-0.60877100971,-0.409476283623,0.863022729229,-0.42
1970--5--22.5833333333,-0.607167463997,-0.408884757894,0.862414805912,-0.42
1970--5--22.625,-0.605528152664,-0.40832851147,0.861806839544,-0.42
1970--5--22.6666666667,-0.603852513174,-0.407808107441,0.86116390379,-0.42
1970--5--22.7083333333,-0.602778916279,-0.407004682739,0.860520919883,-0.42
1970--5--22.75,-0.601680338209,-0.406225877597,0.859842832809,-0.42
1970--5--22.7916666667,-0.600556673646,-0.405471797685,0.859199749948,-0.42
1970--5--22.8333333333,-0.599407797399,-0.404742568544,0.858521558509,-0.42
1970--5--22.875,-0.598233563897,-0.404038336096,0.85780812645,-0.42
1970--5--22.9166666667,-0.597033806585,-0.403359267244,0.857094635096,-0.39
1970--5--22.9583333333,-0.596075829783,-0.402131710423,0.856446666703,-0.39
1970--5--23,-0.595083466335,-0.400938043365,0.855765855852,-0.39
1970--5--23.0416666667,-0.594056848947,-0.399778133922,0.855049668501,-0.39
1970--5--23.0833333333,-0.592996074158,-0.398651886113,0.854333421395,-0.39
1970--5--23.125,-0.591901202805,-0.397559239661,0.853652442922,-0.39
1970--5--23.1666666667,-0.590772260287,-0.396500169721,0.852971410424,-0.39
1970--5--23.2083333333,-0.589609236658,-0.395474686798,0.852290323893,-0.39
1970--5--23.25,-0.588412086525,-0.394482836843,-0.173529567513,-0.36
1970--5--23.2916666667,-0.587544296374,-0.392856220346,-0.173907043379,-0.36
1970--5--23.3333333333,-0.586630444138,-0.391275012886,-0.17435381443,-0.36
1970--5--23.375,-0.585671036566,-0.38973870855,-0.174798445305,-0.36
1970--5--23.4166666667,-0.584666511488,-0.388246870343,-0.175240951346,-0.36
1970--5--23.4583333333,-0.583617240824,-0.386799127179,-0.17568134775,-0.36
1970--5--23.5,-0.582523533085,-0.38539517138,-0.176119649567,-0.36
1970--5--23.5416666667,-0.581385635394,-0.384034756659,-0.176555871707,-0.36
1970--5--23.5833333333,-0.580203735068,-0.382717696529,-0.176990028936,-0.36
1970--5--23.625,-0.578977960785,-0.381443863147,-0.177422135882,-0.36
1970--5--23.6666666667,-0.577708383349,-0.38021318654,-0.177852207035,-0.36
1970--5--23.7083333333,-0.577015448497,-0.378724546628,-0.178280256749,-0.36
1970--5--23.75,-0.576287347296,-0.377270571895,-0.178706299243,-0.36
