time,lower,upper,prediction,ground_truth
1970--4--26.7083333333,-3.63882313559,8.37903408887,1.41107382776,1.26
1970--4--26.75,-3.66601672102,8.37932336243,1.40691282719,1.29
1970--4--26.7916666667,-3.69318530011,8.37956085475,1.40572671984,1.5
1970--4--26.8333333333,-3.71578780982,8.37964091396,1.40984105592,1.56
1970--4--26.875,-3.73710952915,8.37967802196,1.40211763667,1.56
1970--4--26.9166666667,-3.75845549828,8.3797072181,1.40424181496,1.56
1970--4--26.9583333333,-3.77982585276,8.37972852148,1.4063095921,1.56
1970--4--27,-3.80181714715,8.37972448052,1.40832318508,1.59
1970--4--27.0416666667,-3.82317886535,8.37969719567,1.40175112287,1.68
1970--4--27.0833333333,-3.84260352758,8.37962281006,1.40656046814,1.71
1970--4--27.125,-3.86139628619,8.37953067016,1.41086118861,1.74
1970--4--27.1666666667,-3.88015288116,8.37940277278,1.41544233592,1.74
1970--4--27.2083333333,-3.89833112859,8.37928846113,1.41107623207,1.8
1970--4--27.25,-3.91582323204,8.37913153631,1.41675752716,1.8
1970--4--27.2916666667,-3.933927024,8.37894813987,1.42153493312,1.83
1970--4--27.3333333333,-3.95080221546,8.37877359999,1.42695072544,1.83
1970--4--27.375,-3.96828899428,8.37857260344,1.42426738518,1.86
1970--4--27.4166666667,-3.98514234394,8.37836071542,1.42996049965,2.01
1970--4--27.4583333333,-3.99878345709,8.37813002314,1.43888417883,2.01
1970--4--27.5,-4.01243413533,8.37789608654,1.44574615574,2.01
1970--4--27.5416666667,-4.02669020164,8.3776355499,1.44537321506,2.01
1970--4--27.5833333333,-4.04036049969,8.37739498943,1.45207676066,2.01
1970--4--27.625,-4.05463705611,8.37712753534,1.45862293408,2.04
1970--4--27.6666666667,-4.06828117413,8.37685725698,1.46573630385,2.04
1970--4--27.7083333333,-4.07892360568,8.37669194247,1.46537552534,2.04
1970--4--27.75,-4.08896233748,8.37654303705,1.47197419012,2.04
1970--4--27.7916666667,-4.09716292843,8.37644109576,1.47842296174,2.04
1970--4--27.8333333333,-4.1047480025,8.37635216357,1.48472689232,2.07
1970--4--27.875,-4.11107193315,8.37627751199,1.48714633981,2.07
1970--4--27.9166666667,-4.11677423447,8.37621433413,1.49362668877,2.07
1970--4--27.9583333333,-4.12310229835,8.37613842676,1.49996445949,2.07
1970--4--28,-4.13129240693,8.37601866835,1.50616430816,2.07
1970--4--28.0416666667,-4.15300813636,8.37521534241,1.5084946723,2.13
1970--4--28.0833333333,-4.18845952785,8.37240158785,1.51587228959,2.16
1970--4--28.125,-4.22742000471,8.36855177106,1.52309512032,2.22
1970--4--28.1666666667,-4.26901908004,8.36333173276,1.53115720908,2.25
1970--4--28.2083333333,-4.3142498866,8.35562545906,1.53634885927,2.28
1970--4--28.25,-4.3613646992,8.34364660918,1.54451742938,2.31
1970--4--28.2916666667,-4.40704541924,8.32802024621,1.55284302426,2.37
1970--4--28.3333333333,-4.44997379171,8.31023614201,1.56197222681,2.37
1970--4--28.375,-4.49122935267,8.2906959053,1.56765951881,2.37
1970--4--28.4166666667,-4.53035499062,8.26926894768,1.57589658072,2.34
1970--4--28.4583333333,-4.56705315272,8.24542764667,2.11382805576,2.34
1970--4--28.5,-4.59942214859,8.21858276952,2.13134078471,2.34
1970--4--28.5416666667,-4.62708775164,8.18887501741,2.13837714232,2.34
1970--4--28.5833333333,-4.64839307642,8.1555867334,2.14495440097,2.31
1970--4--28.625,-4.66455076359,8.11935358441,2.14920311234,2.28
1970--4--28.6666666667,-4.6757773574,8.08047735576,2.16215278801,2.13
1970--4--28.7083333333,-4.6850405918,8.03925094941,2.15661059265,2.04
1970--4--28.75,-4.68948853253,7.99500230634,2.15057623716,2.04
