time,lower,upper,prediction,ground_truth
1970--4--16.2916666667,-1.47858349289,5.74252059721,4.47658312259,2.37
1970--4--16.3333333333,-1.44720894515,5.74193796048,4.43822968993,2.37
1970--4--16.375,-1.41525569072,5.7412172829,4.41957471379,2.37
1970--4--16.4166666667,-1.38272039625,5.74035337081,4.40125499631,2.34
1970--4--16.4583333333,-1.34994384644,5.73927979098,4.38278931361,2.34
1970--4--16.5,-1.31712472524,5.73813019483,4.36488286383,2.28
1970--4--16.5416666667,-1.28442174228,5.73671617036,2.88045084127,2.28
1970--4--16.5833333333,-1.25112999577,5.73514646242,2.86516517878,2.25
1970--4--16.625,-1.21760611381,5.73336613586,2.82595270761,2.22
1970--4--16.6666666667,-1.18385296229,5.73137503727,2.81020745494,2.19
1970--4--16.7083333333,-1.14987326928,5.72917293802,2.79452458118,2.13
1970--4--16.75,-1.11604848953,5.72672358854,2.77753897029,2.13
1970--4--16.7916666667,-1.08658134069,5.72488242453,2.7404053391,2.1
1970--4--16.8333333333,-1.05194277462,5.72205818852,2.72502365481,2.07
1970--4--16.875,-1.01764707475,5.71911813299,2.70968495725,2.1
1970--4--16.9166666667,-0.982355743716,5.71601991104,2.69692572515,2.1
1970--4--16.9583333333,-0.94813535889,5.71302632276,2.66288516269,2.13
1970--4--17,-0.914038256285,5.71006964913,2.65201616031,2.16
1970--4--17.0416666667,-0.880622550591,5.70724850628,2.64222533534,2.01
1970--4--17.0833333333,-0.845190095891,5.70351163041,2.62623974747,1.98
1970--4--17.125,-0.810109958844,5.69966402277,2.59254648678,2.01
1970--4--17.1666666667,-0.774571463794,5.69573272502,2.58138230504,2.04
1970--4--17.2083333333,-0.739141633092,5.69182562747,2.57123751878,2.07
1970--4--17.25,-0.703254379615,5.68783280183,2.56205556343,2.04
1970--4--17.2916666667,-0.667707292011,5.68372145051,2.53261725948,2.07
1970--4--17.3333333333,-0.632833699298,5.67974583543,2.52433529642,2.1
1970--4--17.375,-0.597500555187,5.67568265292,2.51691545028,2.1
1970--4--17.4166666667,-0.563237835358,5.67174279691,2.50923048493,2.1
1970--4--17.4583333333,-0.529479176877,5.66781657971,4.14462936394,2.13
1970--4--17.5,-0.495260779896,5.6638043043,4.14218946442,2.16
1970--4--17.5416666667,-0.461714553162,5.65993465827,4.13476291294,2.13
1970--4--17.5833333333,-0.429064073918,5.65606706298,3.98710678708,2.16
1970--4--17.625,-0.3965187891,5.65223084431,3.98075189755,2.19
1970--4--17.6666666667,-0.364079823351,5.64842713534,3.97453745743,2.19
1970--4--17.7083333333,-0.332701414319,5.64475736989,3.96827204327,2.19
1970--4--17.75,-0.301259827625,5.64099523881,3.96993021903,2.22
1970--4--17.7916666667,-0.269924022822,5.63726858505,3.96389329958,2.25
1970--4--17.8333333333,-0.239256194082,5.63369439427,3.95799397646,2.22
1970--4--17.875,-0.209474209089,5.63013181082,3.95185223367,2.1
1970--4--17.9166666667,-0.182354235801,5.62669455922,3.95274994832,2.13
1970--4--17.9583333333,-0.155331520187,5.62329824664,3.94655444919,2.13
1970--4--18,-0.1293678256,5.62005617729,3.94030909082,2.16
1970--4--18.0416666667,-0.104054647902,5.61696963007,3.93429217674,2.1
1970--4--18.0833333333,-0.0761652883324,5.61312386136,3.93536785266,2.04
1970--4--18.125,-0.0496171920758,5.60933919197,3.92874540067,2.07
1970--4--18.1666666667,-0.0237184692431,5.60571171091,3.92253302841,2.16
1970--4--18.2083333333,0.00347393576145,5.60199082501,3.91682132189,2.19
1970--4--18.25,0.0300114924261,5.59843043023,3.91843815807,2.28
1970--4--18.2916666667,0.0578061476591,5.59479814832,3.91313368193,2.37
1970--4--18.3333333333,0.0857126958775,5.59135103648,3.90814793133,2.4
