time,lower,upper,prediction,ground_truth
1970--6--21.9583333333,-2.10233788353,2.32027236189,-0.838648131085,-1.65
1970--6--22,-2.13148241461,2.31966787401,-0.840246109515,-1.68
1970--6--22.0416666667,-2.16183598914,2.31606536603,-0.841098855485,-1.65
1970--6--22.0833333333,-2.1910299309,2.30942135963,-0.841865832185,-1.65
1970--6--22.125,-2.21902197026,2.30001408697,-0.842659304797,-1.65
1970--6--22.1666666667,-2.24490488417,2.28696478059,-0.843451219346,-1.65
1970--6--22.2083333333,-2.26812025104,2.27018072031,-0.844241580422,-1.65
1970--6--22.25,-2.28831851158,2.24970921513,-0.845030392595,-1.62
1970--6--22.2916666667,-2.30587231077,2.22686740543,-0.845761656164,-1.65
1970--6--22.3333333333,-2.32215086755,2.20236125539,-0.84657541233,-1.65
1970--6--22.375,-2.33588421384,2.17530813884,-0.84735963107,-1.62
1970--6--22.4166666667,-2.34940568383,2.14887859462,-0.848086471075,-1.29
1970--6--22.4583333333,-2.35270280417,2.11662807898,-0.84821263825,8.13
1970--6--22.5,-2.94061396341,2.52796883866,-0.815829100516,9.93
1970--6--22.5416666667,-3.93936795297,3.12088089219,-0.788871370714,13.68
1970--6--22.5833333333,-6.85952893032,4.3115483796,-0.736748255609,15.78
1970--6--22.625,-13.1192913569,5.58995661008,-0.677380762178,13.59
1970--6--22.6666666667,-19.0598676624,6.1290134931,-0.653606047498,10.05
1970--6--22.7083333333,-22.0899228802,6.30480329485,-0.646767710592,5.28
1970--6--22.75,-22.2609447259,6.33133295616,-0.650637709906,1.53
1970--6--22.7916666667,-22.3343580955,6.32687749559,-0.654238203196,1.92
1970--6--22.8333333333,-22.3728278438,6.32402217344,-0.650675676647,1.53
1970--6--22.875,-22.4470849636,6.31955206715,-0.648683277943,-1.5
1970--6--22.9166666667,-22.9652963486,6.30937712859,-0.652828042432,-5.19
1970--6--22.9583333333,-24.280190958,6.30000106796,-0.659068639742,-9.12
1970--6--23,-26.9376442261,6.293917666,-0.666178786961,-11.91
1970--6--23.0416666667,-33.5506165963,6.28969259303,-0.673117864358,-14.55
1970--6--23.0833333333,-10.6125206829,6.28719033159,-0.68029777451,-16.47
1970--6--23.125,-10.9886110524,6.28545624787,-0.687496439393,-17.82
1970--6--23.1666666667,-11.3908704961,6.28389645152,-0.694716648296,-18.75
1970--6--23.2083333333,-11.8182456287,6.28211789326,-0.70195364462,-19.23
1970--6--23.25,-12.2699270917,6.28011372702,-0.709175836579,-19.32
1970--6--23.2916666667,-12.7463529805,6.27777166502,-0.716363008458,-18.72
1970--6--23.3333333333,-13.2457272908,6.27490558972,-0.723430626826,-17.85
1970--6--23.375,-13.7682130418,6.27143532429,-0.730373750271,-17.13
1970--6--23.4166666667,-14.3171785762,6.26756720359,-0.737236169007,-16.44
1970--6--23.4583333333,-14.8965945658,6.26315384087,-0.744002280823,-15.75
1970--6--23.5,-15.5104071339,6.25819684043,-0.750659476247,-15.03
1970--6--23.5416666667,-16.162237793,6.25284239039,-0.757188055557,-14.28
1970--6--23.5833333333,-16.8568632465,6.24707716247,-0.763569013964,-13.65
1970--6--23.625,-17.6024825092,6.24125697345,-0.769837353688,-13.32
1970--6--23.6666666667,-18.4193161321,6.23537055424,-0.776084208644,-12.78
1970--6--23.7083333333,-19.3174235397,6.22932367387,-0.782165336335,-12.33
1970--6--23.75,-20.3228624953,6.22316347417,-0.788151820203,-12.0
1970--6--23.7916666667,-21.478315186,6.21695300675,-0.794076575216,-11.58
1970--6--23.8333333333,-22.8403999608,6.21065426315,-0.799865310556,-11.28
1970--6--23.875,-24.5316519909,6.2043313501,-0.805595333802,-10.92
1970--6--23.9166666667,-26.8068535494,6.1977069446,-0.811201945606,-10.53
1970--6--23.9583333333,-30.4407323115,6.19077885994,-0.816677944742,-10.17
1970--6--24,-83.99,6.18357427603,-0.822043345293,-9.78
