time,lower,upper,prediction,ground_truth
1970--5--13.375,-4.31988784597,4.27428407419,1.73176134384,-0.69
1970--5--13.4166666667,-4.20528335956,4.16413506643,1.71791145756,-0.69
1970--5--13.4583333333,-4.08568543151,4.0504943042,1.7110462098,-0.69
1970--5--13.5,-3.96080172824,3.93303115458,1.70422029944,-0.69
1970--5--13.5416666667,-3.81345566239,3.80194125193,1.7018000205,-0.69
1970--5--13.5833333333,-3.68179378292,3.67826878484,1.69501907734,-0.69
1970--5--13.625,-3.55201515632,3.55446722644,1.68827676667,-0.69
1970--5--13.6666666667,-3.42398139104,3.43049514747,1.68157275687,-0.69
1970--5--13.7083333333,-3.30271462156,3.30952560783,1.67850547911,-0.69
1970--5--13.75,-3.18556328502,3.1901096621,1.67184695376,-0.66
1970--5--13.7916666667,-3.06953818618,3.07070052946,1.66537228988,-0.66
1970--5--13.8333333333,-2.95979207589,2.95451560839,1.65886125772,-0.66
1970--5--13.875,-2.85388048427,2.84010325478,1.65451238297,-0.63
1970--5--13.9166666667,-2.75358812646,2.72914784447,1.64819470997,-0.63
1970--5--13.9583333333,-2.65924038581,2.62181142049,1.64183969964,-0.63
1970--5--14,-2.56864474152,2.51668496884,1.63552028988,-0.63
1970--5--14.0416666667,-2.48383005678,2.41543861821,1.63019744004,-0.63
1970--5--14.0833333333,-2.40473577926,2.31823390419,1.62392627496,-0.63
1970--5--14.125,-2.32940291593,2.22371564799,1.61769005011,-0.63
1970--5--14.1666666667,-2.25782840568,2.13200416064,1.61148847239,-0.63
1970--5--14.2083333333,-2.18818591213,2.0417152272,1.60532125195,-0.63
1970--5--14.25,-2.12228333654,1.95442141024,1.59918810221,-0.63
1970--5--14.2916666667,-2.05838071554,1.86875490803,1.59308873978,-0.63
1970--5--14.3333333333,-1.99649279071,1.7847873208,1.58702288444,-0.63
1970--5--14.375,-1.9366387095,1.70259399797,1.58099025904,-0.63
1970--5--14.4166666667,-1.87884215657,1.62225420115,1.57499058955,-0.63
1970--5--14.4583333333,-1.82800570513,1.54827867139,1.56902360492,-0.63
1970--5--14.5,-1.7762772504,1.47361438887,1.5630890371,-0.63
1970--5--14.5416666667,-1.72986753602,1.40404788174,1.55718662099,-0.63
1970--5--14.5833333333,-1.68277249342,1.33401549679,1.55131609436,-0.63
1970--5--14.625,-1.64240108993,1.27063233416,1.54547719788,-0.63
1970--5--14.6666666667,-1.6016593024,1.20712152497,1.53966967501,-0.6
1970--5--14.7083333333,-1.56842181448,1.15165772901,1.53403380788,-0.6
1970--5--14.75,-1.53775589828,1.09908008446,1.5283580474,-0.6
1970--5--14.7916666667,-1.50968402675,1.04946091109,1.52271258108,-0.6
1970--5--14.8333333333,-1.48065252432,0.999128026243,1.51709716558,-0.6
1970--5--14.875,-1.45183359174,0.94930450781,1.51151156019,-0.6
1970--5--14.9166666667,-1.42681520963,0.903794793488,1.50595552679,-0.6
1970--5--14.9583333333,-1.40102431067,0.857750248315,1.50042882978,-0.6
1970--5--15,-1.3789987389,0.816076322554,1.49493123608,-0.6
1970--5--15.0416666667,-1.35525893746,0.772820898966,1.48946251509,-0.6
1970--5--15.0833333333,-1.33419462398,0.732800380942,1.48402243864,-0.6
1970--5--15.125,-1.31260318008,0.692485475653,1.47861078099,-0.6
1970--5--15.1666666667,-1.29045031845,0.65184099611,1.47322731878,-0.6
1970--5--15.2083333333,-1.27101037604,0.614528190359,1.46787183096,-0.6
1970--5--15.25,-1.25114368508,0.57702039703,1.46254409885,-0.6
1970--5--15.2916666667,-1.23082300256,0.539289837342,1.45724390602,-0.6
1970--5--15.3333333333,-1.21324767698,0.504982800263,1.4519710383,-0.6
1970--5--15.375,-1.19429800751,0.469378435717,1.44672528376,-0.6
1970--5--15.4166666667,-1.17495070924,0.433608065349,1.44150643267,-0.6
