time,lower,upper,prediction,ground_truth
1970--5--9.20833333333,-3.92521100971,5.65976513288,2.86445960676,-0.15
1970--5--9.25,-3.9355123084,5.65996584157,2.85379602376,-0.15
1970--5--9.29166666667,-3.9458161414,5.66016309606,2.84849280792,-0.18
1970--5--9.33333333333,-3.95720512935,5.66037618313,2.84419457455,-0.18
1970--5--9.375,-3.96807520435,5.66058782138,2.83886140136,-0.21
1970--5--9.41666666667,-3.97793078675,5.66081894353,2.83345922502,-0.21
1970--5--9.45833333333,-3.98778887162,5.6610469762,2.82925292067,-0.24
1970--5--9.5,-3.99768265401,5.66129314971,2.82266687572,-0.24
1970--5--9.54166666667,-4.00757903241,5.66153623976,2.81557963974,-0.24
1970--5--9.58333333333,-4.0169443254,5.6617732524,2.80791344467,-0.27
1970--5--9.625,-4.02526453942,5.66201519829,2.80244649496,-0.27
1970--5--9.66666666667,-4.03358669917,5.662255004,2.79704295202,-0.3
1970--5--9.70833333333,-4.04193681592,5.66250968072,2.79250059298,-0.3
1970--5--9.75,-4.04865015281,5.66273250796,2.78706785138,-0.33
1970--5--9.79166666667,-4.05593480114,5.66297937924,2.78156712129,-0.33
1970--5--9.83333333333,-4.06322103366,5.66322464357,2.77699614288,-0.33
1970--5--9.875,-4.06995848816,5.66345636485,2.77155379374,-0.33
1970--5--9.91666666667,-4.07669731569,5.66368671925,2.76613071789,-0.36
1970--5--9.95833333333,-4.08400945496,5.66394167024,2.76126038465,-0.36
1970--5--10,-4.0907706915,5.66418226034,2.75580884412,-0.39
1970--5--10.0416666667,-4.09865961987,5.66446086056,2.51099212648,-0.39
1970--5--10.0833333333,-4.1054430983,5.6647114294,2.5064977951,-0.39
1970--5--10.125,-4.11167155577,5.66494592288,2.50235258838,-0.42
1970--5--10.1666666667,-4.11847664305,5.66520666739,2.49814740303,-0.42
1970--5--10.2083333333,-4.12528321595,5.66546605053,2.49339143256,-0.42
1970--5--10.25,-4.13209127915,5.6657240741,2.48923302781,-0.45
1970--5--10.2916666667,-4.13947800594,5.66600877422,2.93430981993,-0.45
1970--5--10.3333333333,-4.1463076906,5.66627660975,2.92904989544,-0.45
1970--5--10.375,-4.15369784413,5.66655824866,2.92380653999,-0.45
1970--5--10.4166666667,-4.16108978454,5.66683829941,2.89328750105,-0.48
1970--5--10.4583333333,-4.16906261009,5.66714528548,2.88801376191,-0.48
1970--5--10.5,-4.17703753969,5.66745043366,2.88279461424,-0.48
1970--5--10.5416666667,-4.18333099113,5.66770643516,2.85275149566,-0.45
1970--5--10.5833333333,-4.18848163873,5.66791522013,2.84765379081,-0.48
1970--5--10.625,-4.19421278312,5.66815135317,2.60941432971,-0.48
1970--5--10.6666666667,-4.19824091001,5.66832691239,2.5844743527,-0.48
1970--5--10.7083333333,-4.20169839046,5.66848007172,2.58049067576,-0.48
1970--5--10.75,-4.20515628892,5.66863289314,2.57651747051,-0.51
1970--5--10.7916666667,-4.20862298193,5.66879134364,2.55229126656,-0.51
1970--5--10.8333333333,-4.21151572072,5.66892561808,2.54831633201,-0.51
1970--5--10.875,-4.21440875732,5.66905965771,2.5443518306,-0.54
1970--5--10.9166666667,-4.21788479239,5.66922310573,2.52110169098,-0.54
1970--5--10.9583333333,-4.22078525029,5.66936151641,2.51713439335,-0.54
1970--5--11,-4.22368601129,5.66949969231,2.51317749286,-0.54
1970--5--11.0416666667,-4.22658707575,5.66963763356,2.49119469319,-0.57
1970--5--11.0833333333,-4.22949506566,5.66978017159,2.48720127308,-0.57
1970--5--11.125,-4.23298102709,5.66994798666,2.483250598,-0.57
1970--5--11.1666666667,-4.23646743013,5.6701154642,2.47798046563,-0.57
1970--5--11.2083333333,-4.23995427545,5.67028260443,2.48031763365,-0.57
1970--5--11.25,-4.24344156373,5.67044940758,2.54454648526,-0.6
