time,lower,upper,prediction,ground_truth
1970--5--5.04166666667,-2.04143072727,3.91212558577,1.24247548564,6.39
1970--5--5.08333333333,-2.15441501116,4.01787110576,1.29425674642,6.51
1970--5--5.125,-2.27023918955,4.12436231191,1.32318097855,6.57
1970--5--5.16666666667,-2.38465581007,4.22875526355,1.35179027874,6.63
1970--5--5.20833333333,-2.49765533492,4.33137910489,1.37856641823,6.69
1970--5--5.25,-2.60984645128,4.43212780497,1.4075179107,6.69
1970--5--5.29166666667,-2.71677489072,4.52882687771,1.43572615834,6.66
1970--5--5.33333333333,-2.81704397717,4.62048390755,1.46174127245,6.66
1970--5--5.375,-2.91283778106,4.7088628496,1.48924588223,6.63
1970--5--5.41666666667,-3.00279538539,4.79296496996,1.51603740089,6.6
1970--5--5.45833333333,-3.08831058131,4.87263707371,1.54132243309,6.57
1970--5--5.5,-3.16856371811,4.94884230264,1.56724459092,6.72
1970--5--5.54166666667,-3.25426846495,5.02804926887,1.59512710432,6.45
1970--5--5.58333333333,-3.32146003303,5.09598452284,1.61761240264,6.33
1970--5--5.625,-3.37993319008,5.15855363656,1.64065874331,6.21
1970--5--5.66666666667,-3.43074491176,5.21612114575,1.6627100183,6.03
1970--5--5.70833333333,-3.47191147824,5.26766927864,1.68282933652,5.88
1970--5--5.75,-3.50565361236,5.314518827,1.70232709611,5.76
1970--5--5.79166666667,-3.53374664402,5.35775798657,1.72110636019,5.58
1970--5--5.83333333333,-3.55493755094,5.39639391661,3.20036425578,5.43
1970--5--5.875,-3.57119889338,5.43133115461,3.20399679243,5.25
1970--5--5.91666666667,-3.5821688951,5.46242901268,3.20720855999,5.07
1970--5--5.95833333333,-3.58860556191,5.49003376867,3.21006946431,4.92
1970--5--6,-3.59169884271,5.51492061993,3.2127003389,4.74
1970--5--6.04166666667,-3.59149722111,5.53686761279,3.2149389056,4.56
1970--5--6.08333333333,-3.58922212994,5.55592790554,3.21685075801,4.41
1970--5--6.125,-3.5853774526,5.57281064979,3.21854935417,4.26
1970--5--6.16666666667,-3.58063147823,5.58756575515,3.2199855738,4.14
1970--5--6.20833333333,-3.57518641917,5.60077213123,3.22126693124,3.99
1970--5--6.25,-3.56913111026,5.61221881388,3.22224411737,3.87
1970--5--6.29166666667,-3.56283241281,5.62231582947,3.22307295669,3.75
1970--5--6.33333333333,-3.55675608829,5.63102428824,3.22370609672,3.63
1970--5--6.375,-3.55050747454,5.63865793829,3.22414706719,3.51
1970--5--6.41666666667,-3.54424689641,5.64528791338,3.22439933183,3.3
1970--5--6.45833333333,-3.53806416556,5.65045180864,3.22418896728,3.24
1970--5--6.5,-3.53203695649,5.65518587035,3.22412145987,3.06
1970--5--6.54166666667,-3.52673020055,5.65874734732,3.22360462765,3.0
1970--5--6.58333333333,-3.52171289072,5.66194021137,3.22318179105,2.79
1970--5--6.625,-3.51767312823,5.66407760771,3.22223759832,2.73
1970--5--6.66666666667,-3.51375187231,5.66601727726,3.22142962718,2.49
1970--5--6.70833333333,-3.5101896668,5.66736390334,3.22003534885,2.37
1970--5--6.75,-3.50672632054,5.66850133319,3.21865190763,2.25
1970--5--6.79166666667,-3.50445146765,5.6691902043,3.21711216745,2.22
1970--5--6.83333333333,-3.50179340925,5.66994846023,3.2156586065,2.16
1970--5--6.875,-3.49941712644,5.67058670326,3.21408948611,2.01
1970--5--6.91666666667,-3.49835706571,5.67083937454,3.21221029004,1.98
1970--5--6.95833333333,-3.49728349943,5.67108521344,3.25063061626,1.83
1970--5--7,-3.49765443331,5.67100989151,3.24841796193,1.83
1970--5--7.04166666667,-3.49802535447,5.67093455876,3.24640893147,1.71
1970--5--7.08333333333,-3.49917569047,5.67072773894,3.24409505376,1.68
