time,lower,upper,prediction,ground_truth
1970--4--22.5416666667,-2.22658345649,8.35136310526,5.81958128915,4.77
1970--4--22.5833333333,-2.22627412825,8.35148115831,5.69485562857,4.62
1970--4--22.625,-2.22660395696,8.35137206673,5.54564125346,4.5
1970--4--22.6666666667,-2.22729789847,8.35116901622,5.48100744065,4.35
1970--4--22.7083333333,-2.2287606301,8.35079628833,5.41430191894,4.23
1970--4--22.75,-2.23029480399,8.35045575351,5.35009624486,4.14
1970--4--22.7916666667,-2.23188031283,8.35013857269,5.20177739732,4.02
1970--4--22.8333333333,-2.23393408525,8.34977513754,4.02,3.93
1970--4--22.875,-2.23604709415,8.34943916656,3.93,3.84
1970--4--22.9166666667,-2.23863976953,8.3490626597,3.87010138513,3.75
1970--4--22.9583333333,-2.24129878295,8.3487174215,3.81781391583,3.66
1970--4--23,-2.24533470669,8.34822190258,3.76862135003,3.6
1970--4--23.0416666667,-2.25073528131,8.34756982547,3.69048794037,3.45
1970--4--23.0833333333,-2.25452579328,8.34722692029,3.62617536151,3.36
1970--4--23.125,-2.25886106644,8.34687577212,3.5760347871,3.3
1970--4--23.1666666667,-2.26325166559,8.3465516327,3.53467244292,3.21
1970--4--23.2083333333,-2.26820433877,8.34622820764,3.44463740287,3.15
1970--4--23.25,-2.27321493887,8.34593341571,3.40588521559,3.09
1970--4--23.2916666667,-2.27877299175,8.34563195156,3.36896934994,3.0
1970--4--23.3333333333,-2.28491843441,8.34534440483,3.32813734062,2.94
1970--4--23.375,-2.29162800564,8.34505854025,3.24874374279,2.91
1970--4--23.4166666667,-2.29837233533,8.34478917625,3.21858949821,2.85
1970--4--23.4583333333,-2.30518397788,8.34455368725,3.1863212612,2.79
1970--4--23.5,-2.31257237835,8.34432631924,3.15447186003,2.73
1970--4--23.5416666667,-2.32054400258,8.34411024532,3.08332520777,2.67
1970--4--23.5833333333,-2.3285883211,8.34393105736,3.05252466555,2.58
1970--4--23.625,-2.33778379518,8.34376820393,3.01834773543,2.49
1970--4--23.6666666667,-2.34709445031,8.34366593336,2.98310381207,2.4
1970--4--23.7083333333,-2.35704994589,8.34360876795,2.90702334477,2.31
1970--4--23.75,-2.36819471894,8.34358831854,2.87018735271,2.25
1970--4--23.7916666667,-2.37942257298,8.34361058631,3.68471825167,2.16
1970--4--23.8333333333,-2.39185965064,8.34367996902,3.64578473393,2.1
1970--4--23.875,-2.40438344049,8.34379394565,3.60805580943,2.07
1970--4--23.9166666667,-2.41695248152,8.34392786963,3.57207046101,2.04
1970--4--23.9583333333,-2.42901233383,8.34408621285,3.48139855683,2.04
1970--4--24,-2.44052135708,8.34424466269,3.44891125253,2.07
1970--4--24.0416666667,-2.45144403109,8.34438244923,3.41908254684,1.89
1970--4--24.0833333333,-2.46425912537,8.34463989089,3.38281665415,1.86
1970--4--24.125,-2.47654878205,8.34491404685,3.2966457811,1.8
1970--4--24.1666666667,-2.48947975817,8.34522966293,3.2641594239,1.83
1970--4--24.2083333333,-2.50124323043,8.34551391115,3.23527421116,1.8
1970--4--24.25,-2.51361576797,8.3458187867,3.20588728888,1.8
1970--4--24.2916666667,-2.52542103061,8.34611591924,3.12733668868,1.8
1970--4--24.3333333333,-2.53665643607,8.34640471957,3.10109017113,1.8
1970--4--24.375,-2.54789712183,8.34669060595,3.07586366438,1.77
1970--4--24.4166666667,-2.55974892153,8.34699769032,3.05053935191,1.77
1970--4--24.4583333333,-2.57102843528,8.34729585502,2.97732545823,1.8
1970--4--24.5,-2.58170694507,8.34756731836,2.95579015821,1.77
1970--4--24.5416666667,-2.59183434934,8.3478458494,2.93350244504,1.77
1970--4--24.5833333333,-2.60196617382,8.34812206302,2.91252560504,1.65
