time,lower,upper,prediction,ground_truth
1970--4--12.125,-1.99396238838,2.81518694055,1.94078627899,2.55
1970--4--12.1666666667,-1.93435995167,2.82273969275,1.94221541592,2.85
1970--4--12.2083333333,-1.87929518573,2.83542099818,1.94366768553,3.03
1970--4--12.25,-1.82885723507,2.851813738,1.9474644915,3.21
1970--4--12.2916666667,-1.78215230536,2.8717768158,1.94923368982,3.48
1970--4--12.3333333333,-1.74177489452,2.89786411877,1.95148145904,3.78
1970--4--12.375,-1.70960610853,2.93160021609,1.95418611063,3.96
1970--4--12.4166666667,-1.68207475592,2.96974597644,1.95923246792,4.14
1970--4--12.4583333333,-1.65948857145,3.01249013703,1.96228404899,4.26
1970--4--12.5,-1.6410639655,3.05833731375,1.96541922802,4.38
1970--4--12.5416666667,-1.62558014933,3.10688940343,1.96872503581,4.56
1970--4--12.5833333333,-1.61559490742,3.16032382777,1.97530978744,4.68
1970--4--12.625,-1.60862745565,3.21645309671,1.97906206513,4.8
1970--4--12.6666666667,-1.60468330571,3.2752506257,1.98299136599,4.92
1970--4--12.7083333333,-1.60251648677,3.33630021641,1.98709935674,5.07
1970--4--12.75,-1.60545949243,3.40133686582,1.99415019886,5.1
1970--4--12.7916666667,-1.60691113363,3.46528875483,1.99839097725,5.13
1970--4--12.8333333333,-1.60692997194,3.52820950514,2.00266827552,5.16
1970--4--12.875,-1.60618205375,3.59032547812,2.00698206905,5.22
1970--4--12.9166666667,-1.60612005637,3.65280949951,2.01399736529,5.25
1970--4--12.9583333333,-1.6059223946,3.71468182935,2.01844320714,5.28
1970--4--13,-1.60562504184,3.77596780792,2.02292555354,5.31
1970--4--13.0416666667,-1.60645668537,3.83700602024,2.02744437857,5.4
1970--4--13.0833333333,-1.6105622894,3.89981542304,2.03469986165,5.46
1970--4--13.125,-1.61473318447,3.96279253627,2.03950033684,5.52
1970--4--13.1666666667,-1.61954611221,4.02607395967,2.0443873428,5.58
1970--4--13.2083333333,-1.62557071606,4.0897845076,2.04936109592,5.67
1970--4--13.25,-1.63360295974,4.15484851958,2.05693355804,5.73
1970--4--13.2916666667,-1.64277053758,4.22026517383,2.06214559533,5.79
1970--4--13.3333333333,-1.65305593096,4.2860126288,2.06744541526,5.82
1970--4--13.375,-1.66304257454,4.35100406804,2.07273065734,5.82
1970--4--13.4166666667,-1.67141291314,4.41423247158,2.08026540017,5.85
1970--4--13.4583333333,-1.69587066176,4.47955200471,2.08558586715,5.88
1970--4--13.5,-1.72113751165,4.54419999247,2.09094269806,5.88
1970--4--13.5416666667,-1.74692004434,4.60729315587,2.09623300311,5.88
1970--4--13.5833333333,-1.77373812667,4.66888143417,4.82005425255,5.91
1970--4--13.625,-1.79865714548,4.72966298118,4.85057521594,5.91
1970--4--13.6666666667,-1.82423880169,4.78896904875,4.87863517328,5.91
1970--4--13.7083333333,-1.84641786209,4.84666492511,4.90524529057,5.94
1970--4--13.75,-1.87146879829,4.90389017277,4.93210976059,5.97
1970--4--13.7916666667,-1.89490288001,4.96053077158,4.95843173195,5.67
1970--4--13.8333333333,-1.91174148393,5.00763928391,4.96775355432,5.61
1970--4--13.875,-1.9301496475,5.05183698398,4.98109994353,5.52
1970--4--13.9166666667,-1.94566865543,5.09289901942,4.99107958139,5.46
1970--4--13.9583333333,-1.95905998985,5.13175000454,4.9999671215,5.4
1970--4--14,-1.97017260586,5.16857057,5.00717494457,5.43
1970--4--14.0416666667,-1.98167287799,5.20529835924,5.01664519497,5.34
1970--4--14.0833333333,-1.99139780097,5.23929161432,5.02135344378,5.25
1970--4--14.125,-1.99959072501,5.27068598671,5.02407457425,5.19
1970--4--14.1666666667,-2.0070467268,5.3001575393,5.02611557852,5.16
